UnitID	datasetName	KindOfUnit	TypeStatus	FullScientificName	storage:Institution	storage:Building	storage:ContainerStorage	storage:Column	storage:ContainerName	storage:ContainerType	storage:SubContainerStorage	Property1	PropertyValue1	Property2	PropertyValue2	Property3	PropertyValue3	Property4	PropertyValue4	Property5	PropertyValue5	Property6	PropertyValue6	Property7	PropertyValue7	Property8	PropertyValue8	Notes
RMCA ENT 000012000	DIPTERAE	specimen	Holotype	Gonioscelis tomentosus	Royal Museum for Central Africa	Colonial Palace	box	139	42	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1970"	name_in_source	Gonioscelis tomentosus 	author_in_source_species	Oldroyd	ht_dorsal_view	RMCA ENT 000012000 DV	ht_head_front_view	RMCA ENT 000012000 HV	ht_lateral_view	RMCA ENT 000012000 LV	ht_labels	RMCA ENT 000012000 LB	
RMCA_ENT_139_BOX_42	DIPTERAE	specimen	Paratype	Gonioscelis tomentosus	Royal Museum for Central Africa	Colonial Palace	box	139	42	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1970"	name_in_source	Gonioscelis tomentosus 	author_in_source_species	Oldroyd									
RMCA_ENT_143_BOX_12	DIPTERAE	specimen		Graptomyza aurea	Royal Museum for Central Africa	Colonial Palace	box	143	12	dry		taxonomy_source	gbif	author_gbif	"Bezzi, 1915"	name_in_source	Graptomyza aurea 	author_in_source_species	Bezzi									prêt
RMCA_ENT_143_BOX_12	DIPTERAE	specimen		Graptomyza breviscutum	Royal Museum for Central Africa	Colonial Palace	box	143	12	dry		taxonomy_source	gbif	author_gbif	"Curran, 1929"	name_in_source	Graptomyza breviscutum 	author_in_source_species	Curran									
RMCA_ENT_143_BOX_12	DIPTERAE	specimen		Graptomyza nigra	Royal Museum for Central Africa	Colonial Palace	box	143	12	dry		taxonomy_source	gbif	author_gbif	"Bezzi, 1915"	name_in_source	Graptomyza nigra 	author_in_source_species	Bezzi									prêt
RMCA ENT 000016772	DIPTERAE	specimen	Holotype	Graptomyza perforata	Royal Museum for Central Africa	Colonial Palace	box	143	12	dry		taxonomy_source	gbif	author_gbif	"Doesburg, 1960"	name_in_source	Graptomyza perforata 	author_in_source_species	Does.	ht_dorsal_view	RMCA ENT 000016772 DV	ht_head_front_view	RMCA ENT 000016772 HV	ht_lateral_view	RMCA ENT 000016772 LV	ht_labels	RMCA ENT 000016772 LB	
RMCA_ENT_143_BOX_12	DIPTERAE	specimen		Graptomyza signata	Royal Museum for Central Africa	Colonial Palace	box	143	12	dry		taxonomy_source	gbif	author_gbif	"(Walker, 1860)"	name_in_source	Graptomyza signata 	author_in_source_species	Walker									prêt
RMCA_ENT_143_BOX_12	DIPTERAE	specimen		Graptomyza suavissima	Royal Museum for Central Africa	Colonial Palace	box	143	12	dry		taxonomy_source	gbif	author_gbif	"Karsch, 1888"	name_in_source	Graptomyza suavissima 	author_in_source_species	Karsch									prêt
RMCA_ENT_143_BOX_13	DIPTERAE	specimen		Graptomyza triangulifera	Royal Museum for Central Africa	Colonial Palace	box	143	13	dry		taxonomy_source	gbif	author_gbif	"(Bigot, 1883)"	name_in_source	Graptomyza triangulifera 	author_in_source_species	Bigot									prêt
RMCA_ENT_143_BOX_12	DIPTERAE	specimen		Graptomyza xanthopoda	Royal Museum for Central Africa	Colonial Palace	box	143	12	dry		taxonomy_source	gbif	author_gbif	"Bezzi, 1915"	name_in_source	Graptomyza xanthoopda 	author_in_source_species	Bezzi									prêt
RMCA ENT 000012095	DIPTERAE	specimen	Holotype	Gynandromyia basilewskyi	Royal Museum for Central Africa	Colonial Palace	box	161	34	dry		taxonomy_source	gbif	author_gbif	"(Verbeke, 1960)"	name_in_source	Gynandromyia (=Zenilliana) basilewskyi 	author_in_source_species	Verbeke	ht_dorsal_view	RMCA ENT 000012095 DV	ht_head_front_view	RMCA ENT 000012095 HV	ht_lateral_view	RMCA ENT 000012095 LV	ht_labels	RMCA ENT 000012095 LB	
RMCA_ENT_161_BOX_34	DIPTERAE	specimen	Paratype	Gynandromyia habilis	Royal Museum for Central Africa	Colonial Palace	box	161	34	dry		taxonomy_source	gbif	author_gbif	"(Brauer & Bergenstamm, 1891)"	name_in_source	Gynandromyia (=Zenilliana) habilis (=devastator) 	author_in_source_species	Br & Berg. (Curran)									
RMCA_ENT_161_BOX_34	DIPTERAE	specimen		Gynandromyia habilis	Royal Museum for Central Africa	Colonial Palace	box	161	34	dry		taxonomy_source	gbif	author_gbif	"(Brauer & Bergenstamm, 1891)"	name_in_source	Gynandromyia (=Zenilliana) habilis (=devastator) 	author_in_source_species	Br & Berg. (Curran)									
RMCA ENT 000012096	DIPTERAE	specimen	Holotype	Gynandromyia mesnili	Royal Museum for Central Africa	Colonial Palace	box	161	34	dry		taxonomy_source	gbif	author_gbif	"Verbeke, 1962"	name_in_source	Gynandromyia (=Zenilliana) mesnili 	author_in_source_species	Verbeke	ht_dorsal_view	RMCA ENT 000012096 DV	ht_head_front_view	RMCA ENT 000012096 HV	ht_lateral_view	RMCA ENT 000012096 LV	ht_labels	RMCA ENT 000012096 LB	
RMCA ENT 000012097	DIPTERAE	specimen	Holotype	Gynandromyia saegeri	Royal Museum for Central Africa	Colonial Palace	box	161	34	dry		taxonomy_source	gbif	author_gbif	"Verbeke, 1962"	name_in_source	Gynandromyia (=Zenilliana) saegeri 	author_in_source_species	Verbeke	ht_dorsal_view	RMCA ENT 000012097 DV	ht_head_front_view	RMCA ENT 000012097 HV	ht_lateral_view	RMCA ENT 000012097 LV	ht_labels	RMCA ENT 000012097 LB	
RMCA_ENT_139_BOX_12	DIPTERAE	specimen		Heligmonevra fanovanensis	Royal Museum for Central Africa	Colonial Palace	box	139	12	dry		taxonomy_source	gbif	author_gbif	"(Bromley, 1942)"	name_in_source	Heligmonevra fanovanensis 	author_in_source_species	Bromley									
RMCA_ENT_139_BOX_12	DIPTERAE	specimen	Paratype	Heligmonevra griseola	Royal Museum for Central Africa	Colonial Palace	box	139	12	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1960"	name_in_source	Heligmonevra griseola 	author_in_source_species	Oldroyd									
RMCA_ENT_139_BOX_12	DIPTERAE	specimen		Heligmonevra laevis	Royal Museum for Central Africa	Colonial Palace	box	139	12	dry		taxonomy_source	gbif	author_gbif	"(Walker, 1861)"	name_in_source	Heligmonevra laevis 	author_in_source_species	Engel									
RMCA_ENT_139_BOX_12	DIPTERAE	specimen		Heligmonevra mediana	Royal Museum for Central Africa	Colonial Palace	box	139	12	dry		taxonomy_source	gbif	author_gbif	"Bromley, 1931"	name_in_source	Heligmonevra mediana 	author_in_source_species	Bromley									
RMCA_ENT_139_BOX_12	DIPTERAE	specimen		Heligmonevra modesta	Royal Museum for Central Africa	Colonial Palace	box	139	12	dry		taxonomy_source	gbif	author_gbif	"Bigot, 1858"	name_in_source	Heligmonevra modesta 	author_in_source_species	Bigot									
RMCA ENT 000011920	DIPTERAE	specimen	Holotype	Heligmonevra rodhaini	Royal Museum for Central Africa	Colonial Palace	box	139	12	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1970"	name_in_source	Heligmonevra rodhaini 	author_in_source_species	Oldroyd	ht_dorsal_view	RMCA ENT 000011920 DV	ht_head_front_view	RMCA ENT 000011920 HV	ht_lateral_view	RMCA ENT 000011920 LV	ht_labels	RMCA ENT 000011920 LB	
RMCA_ENT_139_BOX_12	DIPTERAE	specimen		Heligmonevra rubripes	Royal Museum for Central Africa	Colonial Palace	box	139	12	dry		taxonomy_source	gbif	author_gbif	"(Ricardo, 1922)"	name_in_source	Heligmonevra rubripes 	author_in_source_species	Ricardo									
RMCA_ENT_161_BOX_4	DIPTERAE	specimen		Hermya diabolus	Royal Museum for Central Africa	Colonial Palace	box	161	4	dry		taxonomy_source	gbif	author_gbif	"(Wiedemann, 1819)"	name_in_source	Hermya diabolus 	author_in_source_species	Wiedemann									
RMCA_ENT_161_BOX_4	DIPTERAE	specimen		Hermya ditissima	Royal Museum for Central Africa	Colonial Palace	box	161	4	dry		taxonomy_source	gbif	author_gbif	"(Speiser, 1910)"	name_in_source	Hermya ditissima 	author_in_source_species	Speiser									
RMCA_ENT_161_BOX_4	DIPTERAE	specimen		Hermya nitida	Royal Museum for Central Africa	Colonial Palace	box	161	4	dry		taxonomy_source	gbif	author_gbif	"Curran, 1941"	name_in_source	Hermya nitida 	author_in_source_species	Curran									
RMCA_ENT_139_BOX_18	DIPTERAE	specimen	Paratype	Hoplistomerus garambensis	Royal Museum for Central Africa	Colonial Palace	box	139	18	dry		taxonomy_source	gbif	author_gbif	"(Oldroyd, 1970)"	name_in_source	Hoplistomerus garambaensis 	author_in_source_species	Oldroyd									
RMCA ENT 000011934	DIPTERAE	specimen	Holotype	Hoplistomerus garambensis	Royal Museum for Central Africa	Colonial Palace	box	139	18	dry		taxonomy_source	gbif	author_gbif	"(Oldroyd, 1970)"	name_in_source	Hoplistomerus garambaensis 	author_in_source_species	Oldroyd	ht_dorsal_view	RMCA ENT 000011934 DV	ht_head_front_view	RMCA ENT 000011934 HV	ht_lateral_view	RMCA ENT 000011934 LV	ht_labels	RMCA ENT 000011934 LB	
RMCA_ENT_139_BOX_18	DIPTERAE	specimen		Hoplistomerus nobilis	Royal Museum for Central Africa	Colonial Palace	box	139	18	dry		taxonomy_source	gbif	author_gbif	"(Loew, 1858)"	name_in_source	Hoplistomerus nobilis 	author_in_source_species	Loew									
RMCA_ENT_139_BOX_18	DIPTERAE	specimen		Hoplistomerus serripes auriventris	Royal Museum for Central Africa	Colonial Palace	box	139	18	dry		taxonomy_source	gbif	author_gbif	"Loew, 1858"	name_in_source	Hoplistomerus serripes auriventris	author_in_source_species	Fabricius									
RMCA_ENT_139_BOX_18	DIPTERAE	specimen		Hoplistomerus serripes	Royal Museum for Central Africa	Colonial Palace	box	139	18	dry		taxonomy_source	gbif	author_gbif	"(Fabricius, 1805)"	name_in_source	Hoplistomerus serripes 	author_in_source_species	Fabricius									
RMCA_ENT_139_BOX_18	DIPTERAE	specimen		Hoplistomerus zelimina	Royal Museum for Central Africa	Colonial Palace	box	139	18	dry		taxonomy_source	gbif	author_gbif	"Speiser, 1910"	name_in_source	Hoplistomerus zelimina 	author_in_source_species	Speiser									
RMCA ENT 000011916	DIPTERAE	specimen	Holotype	Hoplopheromerus flavescens	Royal Museum for Central Africa	Colonial Palace	box	139	13	dry		taxonomy_source	gbif	author_gbif	"Tsacas & Oldroyd, 1967"	name_in_source	Hoplopheromerus flavescens 	author_in_source_species	Tsacas & Oldroyd	ht_dorsal_view	RMCA ENT 000011916 DV	ht_head_front_view	RMCA ENT 000011916 HV	ht_lateral_view	RMCA ENT 000011916 LV	ht_labels	RMCA ENT 000011916 LB	
RMCA_ENT_139_BOX_13	DIPTERAE	specimen	Paratype	Hoplopheromerus nigroidea	Royal Museum for Central Africa	Colonial Palace	box	139	13	dry		taxonomy_source	gbif	author_gbif	"Tsacas & Oldroyd, 1967"	name_in_source	Hoplopheromerus nigroides 	author_in_source_species	Tsacas & Oldroyd									
RMCA_ENT_139_BOX_13	DIPTERAE	specimen		Hoplopheromerus nigroidea	Royal Museum for Central Africa	Colonial Palace	box	139	13	dry		taxonomy_source	gbif	author_gbif	"Tsacas & Oldroyd, 1967"	name_in_source	Hoplopheromerus nigroides 	author_in_source_species	Tsacas & Oldroyd									
RMCA ENT 000011921	DIPTERAE	specimen	Holotype	Hoplopheromerus nigroidea	Royal Museum for Central Africa	Colonial Palace	box	139	13	dry		taxonomy_source	gbif	author_gbif	"Tsacas & Oldroyd, 1967"	name_in_source	Hoplopheromerus nigroides 	author_in_source_species	Tsacas & Oldroyd	ht_dorsal_view	RMCA ENT 000011921 DV	ht_head_front_view	RMCA ENT 000011921 HV	ht_lateral_view	RMCA ENT 000011921 LV	ht_labels	RMCA ENT 000011921 LB	
RMCA_ENT_139_BOX_13	DIPTERAE	specimen		Hoplopheromerus podagricus	Royal Museum for Central Africa	Colonial Palace	box	139	13	dry		taxonomy_source	gbif	author_gbif	"(Bezzi, 1914)"	name_in_source	Hoplopheromerus podagricus 	author_in_source_species	Bezzi									
RMCA_ENT_143_BOX_14	DIPTERAE	specimen		Hovaxylota hancocki	Royal Museum for Central Africa	Colonial Palace	box	143	14	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Hovaxylota hancocki 	author_in_source_species	Curran									
RMCA_ENT_143_BOX_14	DIPTERAE	specimen		Hovaxylota mimica	Royal Museum for Central Africa	Colonial Palace	box	143	14	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Hovaxylota mimica 	author_in_source_species	Hull									
RMCA_ENT_139_BOX_19	DIPTERAE	specimen		Hyperechia bifasciata	Royal Museum for Central Africa	Colonial Palace	box	139	19	dry		taxonomy_source	gbif	author_gbif	"Grünberg, 1907"	name_in_source	Hyperechia bifasciata 	author_in_source_species	Grunberg									
RMCA_ENT_139_BOX_19	DIPTERAE	specimen		Hyperechia bomboides	Royal Museum for Central Africa	Colonial Palace	box	139	19	dry		taxonomy_source	gbif	author_gbif	"(Loew, 1851)"	name_in_source	Hyperechia bomboides 	author_in_source_species	Loew									
RMCA_ENT_139_BOX_19	DIPTERAE	specimen		Hyperechia floccosa	Royal Museum for Central Africa	Colonial Palace	box	139	19	dry		taxonomy_source	gbif	author_gbif	"Bezzi, 1908"	name_in_source	Hyperechia floccosa 	author_in_source_species	Bezzi									
RMCA ENT 000011952	DIPTERAE	specimen	Holotype	Hyperechia floccosa	Royal Museum for Central Africa	Colonial Palace	box	139	19	dry		taxonomy_source	gbif	author_gbif	"Bezzi, 1908"	name_in_source	Hyperechia floccosa 	author_in_source_species	Bezzi	ht_dorsal_view	RMCA ENT 000011952 DV	ht_head_front_view	RMCA ENT 000011952 HV	ht_lateral_view	RMCA ENT 000011952 LV	ht_labels	RMCA ENT 000011952 LB	
RMCA ENT 000011944	DIPTERAE	specimen	Holotype	Hyperechia ghesquierei	Royal Museum for Central Africa	Colonial Palace	box	139	19	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Hyperechia ghesquierei 	author_in_source_species	Oldroyd	ht_dorsal_view	RMCA ENT 000011944 DV	ht_head_front_view	RMCA ENT 000011944 HV	ht_lateral_view	RMCA ENT 000011944 LV	ht_labels	RMCA ENT 000011944 LB	
RMCA_ENT_139_BOX_19	DIPTERAE	specimen		Hyperechia imitator	Royal Museum for Central Africa	Colonial Palace	box	139	19	dry		taxonomy_source	gbif	author_gbif	"Grünberg, 1907"	name_in_source	Hyperechia imitator 	author_in_source_species	Grunberg									
RMCA_ENT_139_BOX_19	DIPTERAE	specimen		Hyperechia nigrita	Royal Museum for Central Africa	Colonial Palace	box	139	19	dry		taxonomy_source	gbif	author_gbif	"Grünberg, 1907"	name_in_source	Hyperechia nigrita 	author_in_source_species	Grunberg									
RMCA ENT 000012111	DIPTERAE	specimen	Holotype	Hypersara argentata	Royal Museum for Central Africa	Colonial Palace	box	161	38	dry		taxonomy_source	gbif	author_gbif	"Villeneuve, 1935"	name_in_source	Hypersara argentata 	author_in_source_species	Vill.	ht_dorsal_view	RMCA ENT 000012111 DV	ht_head_front_view	RMCA ENT 000012111 HV	ht_lateral_view	RMCA ENT 000012111 LV	ht_labels	RMCA ENT 000012111 LB	
RMCA_ENT_161_BOX_6	DIPTERAE	specimen	Paratype	Imitomyia kivuensis	Royal Museum for Central Africa	Colonial Palace	box	161	6	dry	slide	taxonomy_source	gbif	author_gbif	"Verbeke, 1962"	name_in_source	Imitomyia kivuensis 	author_in_source_species	Verbeke									
RMCA ENT 000012014	DIPTERAE	specimen	Holotype	Imitomyia kivuensis	Royal Museum for Central Africa	Colonial Palace	box	161	6	dry	slide	taxonomy_source	gbif	author_gbif	"Verbeke, 1962"	name_in_source	Imitomyia kivuensis 	author_in_source_species	Verbeke	ht_dorsal_view	RMCA ENT 000012014 DV	ht_head_front_view	RMCA ENT 000012014 HV	ht_lateral_view	RMCA ENT 000012014 LV	ht_labels	RMCA ENT 000012014 LB	
RMCA_ENT_143_BOX_14	DIPTERAE	specimen		Ischiodon aegyptius	Royal Museum for Central Africa	Colonial Palace	jar	143	14	alcohol	tube	taxonomy_source	gbif	author_gbif	"(Wiedemann, 1830)"	name_in_source	Ischiodon aegyptius 	author_in_source_species	Wied.									
RMCA ENT 000012086	DIPTERAE	specimen	Holotype	Kiniatiliops bilineatus	Royal Museum for Central Africa	Colonial Palace	box	161	31	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Kiniatiliops bilineatus 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012086 DV	ht_head_front_view	RMCA ENT 000012086 HV	ht_lateral_view	RMCA ENT 000012086 LV	ht_labels	RMCA ENT 000012086 LB	
RMCA ENT 000012087	DIPTERAE	specimen	Holotype	Kiniatiliops nigrapex	Royal Museum for Central Africa	Colonial Palace	box	161	31	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Kiniatiliops nigrapex 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012087 DV	ht_head_front_view	RMCA ENT 000012087 HV	ht_lateral_view	RMCA ENT 000012087 LV	ht_labels	RMCA ENT 000012087 LB	
RMCA ENT 000012088	DIPTERAE	specimen	Holotype	Kiniatiliops nigrapex	Royal Museum for Central Africa	Colonial Palace	box	161	31	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1952)"	name_in_source	Kiniatiliops nigrapex (=elegans) 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012088 DV	ht_head_front_view	RMCA ENT 000012088 HV	ht_lateral_view	RMCA ENT 000012088 LV	ht_labels	RMCA ENT 000012088 LB	
RMCA ENT 000012089	DIPTERAE	specimen	Holotype	Kiniatilla brevipalpis	Royal Museum for Central Africa	Colonial Palace	box	161	31	dry		taxonomy_source	gbif	author_gbif	"Mesnil, 1952"	name_in_source	Kiniatilla brevipalpis 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012089 DV	ht_head_front_view	RMCA ENT 000012089 HV	ht_lateral_view	RMCA ENT 000012089 LV	ht_labels	RMCA ENT 000012089 LB	
RMCA_ENT_161_BOX_31	DIPTERAE	specimen		Kiniatilla tricincta	Royal Museum for Central Africa	Colonial Palace	box	161	31	dry		taxonomy_source	gbif	author_gbif	"Villeneuve, 1938"	name_in_source	Kiniatilla tricincta 	author_in_source_species	Vill.									
RMCA_ENT_139_BOX_19	DIPTERAE	specimen		Lamyra gulo	Royal Museum for Central Africa	Colonial Palace	box	139	19	dry		taxonomy_source	gbif	author_gbif	"(Loew, 1851)"	name_in_source	Lamyra gulo 	author_in_source_species	Loew									
RMCA_ENT_139_BOX_20	DIPTERAE	specimen		Laphria aurifera	Royal Museum for Central Africa	Colonial Palace	box	139	20	dry		taxonomy_source	gbif	author_gbif	"Ricardo, 1925"	name_in_source	Laphria aurifer 	author_in_source_species	Ricardo									
RMCA_ENT_139_BOX_20	DIPTERAE	specimen		Laphria bipenicillata	Royal Museum for Central Africa	Colonial Palace	box	139	20	dry		taxonomy_source	gbif	author_gbif	"Bigot, 1891"	name_in_source	Laphria bipenicillata 	author_in_source_species	Bigot									
RMCA_ENT_139_BOX_20	DIPTERAE	specimen		Laphria consistens	Royal Museum for Central Africa	Colonial Palace	box	139	20	dry		taxonomy_source	gbif	author_gbif	"Curran, 1928"	name_in_source	Laphria consistens (=carbonaria) 	author_in_source_species	Curran (Ricardo)									
RMCA_ENT_139_BOX_20	DIPTERAE	specimen		Laphria contristans	Royal Museum for Central Africa	Colonial Palace	box	139	20	dry		taxonomy_source	gbif	author_gbif	"Hobby, 1948"	name_in_source	Laphria contristans 	author_in_source_species	Hobby									
RMCA_ENT_139_BOX_20	DIPTERAE	specimen		Laphria ctenoventris	Royal Museum for Central Africa	Colonial Palace	box	139	20	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1970"	name_in_source	Laphria ctenoventris 	author_in_source_species	Oldroyd									
RMCA ENT 000011948	DIPTERAE	specimen	Holotype	Laphria ctenoventris	Royal Museum for Central Africa	Colonial Palace	box	139	20	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1970"	name_in_source	Laphria ctenoventris 	author_in_source_species	Oldroyd	ht_dorsal_view	RMCA ENT 000011948 DV	ht_head_front_view	RMCA ENT 000011948 HV	ht_lateral_view	RMCA ENT 000011948 LV	ht_labels	RMCA ENT 000011948 LB	
RMCA_ENT_139_BOX_20	DIPTERAE	specimen	Paratype	Laphria ctenoventris	Royal Museum for Central Africa	Colonial Palace	box	139	20	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1970"	name_in_source	Laphria ctenoventris 	author_in_source_species	Oldroyd									
RMCA ENT 000011950	DIPTERAE	specimen	Holotype	Laphria hera	Royal Museum for Central Africa	Colonial Palace	box	139	20	dry		taxonomy_source	gbif	author_gbif	"Bromley, 1935"	name_in_source	Laphria hera 	author_in_source_species	Bromley	ht_dorsal_view	RMCA ENT 000011950 DV	ht_head_front_view	RMCA ENT 000011950 HV	ht_lateral_view	RMCA ENT 000011950 LV	ht_labels	RMCA ENT 000011950 LB	
RMCA_ENT_139_BOX_20	DIPTERAE	specimen		Laphria hera	Royal Museum for Central Africa	Colonial Palace	box	139	20	dry		taxonomy_source	gbif	author_gbif	"Bromley, 1935"	name_in_source	Laphria hera 	author_in_source_species	Bromley									
RMCA_ENT_139_BOX_21	DIPTERAE	specimen		Laphria iola	Royal Museum for Central Africa	Colonial Palace	box	139	21	dry		taxonomy_source	gbif	author_gbif	"Bromley, 1935"	name_in_source	Laphria iola 	author_in_source_species	Bromley									2 ht ?
RMCA ENT 000011937	DIPTERAE	specimen	Holotype	Laphria iola	Royal Museum for Central Africa	Colonial Palace	box	139	21	dry		taxonomy_source	gbif	author_gbif	"Bromley, 1935"	name_in_source	Laphria iola 	author_in_source_species	Bromley	ht_dorsal_view	RMCA ENT 000011937 DV	ht_head_front_view	RMCA ENT 000011937 HV	ht_lateral_view	RMCA ENT 000011937 LV	ht_labels	RMCA ENT 000011937 LB	2 ht ?
