TaxonID	FullScientificName	Kingdom	Class	Order	Genus	species	author_team_and_year 	Family	referenceString	BasionymName	identificationNotes	AcceptedName	view_taxon	Synonymy_info
SN17581	Celtis ehrenbergiana	Plantae	Magnoliopsida	Rosales	Celtis	ehrenbergiana	(Klotzsch) Liebm. 	Cannabaceae	Kongelige Danske videnskabernes Selskabs Skrifter, Naturvidenskabeli Mathematisk Afdeling 2: 339. 1851.	"Momisia ehrenbergiana Klotzsch; Linnaea 20: 538. 1847."		this name is accepted		"Momisia ehrenbergiana Klotzsch;Celtis bonplandiana Planch. ;Celtis flexuosa var. glabrifolia Griseb. ;Celtis lancifolia (Wedd.) Miq. ;Celtis pallida Torr. ;Celtis punctata (Urb. & Ekman) Urb. & Ekman ;Celtis sellowiana Miq. ;Celtis spinosa var. pallida (Torr.) M.C. Johnst. ;Celtis spinosa var. weddelliana (Planch.) Baehni ;Celtis tala Gillies ex Planch. ;Celtis weddelliana (Planch.) Romanczuk ;Momisia integrifolia Wedd. ;Momisia lancifolia Wedd. ;Sarcomphalus punctatus Urb. & Ekman "
SN2531	Celtis formosana	Plantae	Magnoliopsida	Rosales	Celtis	formosana	Hayata	Cannabaceae	Journal of the College of Science, Imperial Univeristy of Tokyo 30(1): 272-273. 1911.			Celtis tetrandra Roxb. 	SN17580	
SN14238	Celtis gomphophylla	Plantae	Magnoliopsida	Rosales	Celtis	gomphophylla	Baker 	Cannabaceae	Journ. Linn. Soc. xxii. (1887) 521. 			this name is accepted		
SN2532	Celtis iguanaea	Plantae	Magnoliopsida	Rosales	Celtis	iguanaea	(Jacq.) Sarg.	Cannabaceae	The Silva of North America 7: 64. 1895.	"Rhamnus iguanaea Jacq.; Enumeratio Systematica Plantarum 16. 1760. "	"as Celtis ""iguanaeus"" "	this name is accepted		"Celtis aculeata Sw.;Celtis aculeatus Sw.;Celtis bonplandiana Planch.;Celtis glycycarpa Mart. ex Miq.;Celtis sellowiana Miq.;Celtis spinosa Spreng.;Celtis tala var. gaudichaudiana Planch.;Celtis triflora (Klotzsch) Miq.;Celtis williamsii Rusby;Mertensia laevigata Kunth in H.B.K.;Rhamnus iguanaea Jacq."
SN2533	Celtis integrifolia	Plantae	Magnoliopsida	Rosales	Celtis	integrifolia	Lam.	Cannabaceae	Encyclopédie Méthodique, Botanique 4: 140. 17976.	       		Celtis toka (Forssk.) Hepper & J.R.I.Wood	SN16421	
SN2534	Celtis japonica	Plantae	Magnoliopsida	Rosales	Celtis	japonica	Planch. 	Cannabaceae	DC. Prod. xvii. 172.			Celtis sinensis Pers.	SN2548	
SN2535	Celtis jessoensis	Plantae	Magnoliopsida	Rosales	Celtis	jessoensis	Koidz. 	Cannabaceae	Bot. Mag., Tokyo, 1913, xxvii. 183.			this name is accepted		
SN2536	Celtis kajewskii	Plantae	Magnoliopsida	Rosales	Celtis	kajewskii	Merr. & Perry	Cannabaceae	Journ. Arn. Arb. xxii. 254 (1941).			Celtis latifolia (Blume) Planch	SN2538	
SN15590	Celtis koraiensis	Plantae	Magnoliopsida	Rosales	Celtis	koraiensis	Nakai	Cannabaceae	Botanical Magazine 23: 191. 1909.			this name is accepted		"Celtis aurantiaca Nakai;Celtis koraiensis var. aurantiaca (Nakai) Kitag."
SN2537	Celtis laevigata	Plantae	Magnoliopsida	Rosales	Celtis	laevigata	Willd.	Cannabaceae	Enumeratio Plantarum Horti Botanici Berolinensis, . . . suppl: 67. 1814.			this name is accepted		"Celtis laevigata var. anomala Sarg.;Celtis laevigata var. brachyphylla Sarg.;Celtis laevigata var. smallii (Beadle) Sarg.;Celtis laevigata var. texana (Scheele) Sarg.;Celtis mississippiensis Bosc;Celtis smallii Beadle"
SN2538	Celtis latifolia	Plantae	Magnoliopsida	Rosales	Celtis	latifolia	Planch. 	Cannabaceae	DC. Prod. xvii. 186.			this name is accepted		
SN13658	Celtis lindheimeri	Plantae	Magnoliopsida	Rosales	Celtis	lindheimeri	Engelm. ex K. Koch	Cannabaceae	Dendrologie 2(1): 434. 1872.			this name is accepted		Celtis helleri Small
SN2539	Celtis luzonica	Plantae	Magnoliopsida	Rosales	Celtis	luzonica	Warb.	Cannabaceae	Perkins, Frag. Fl. Philipp. 164.			this name is accepted		
SN2540	Celtis mildbraedii	Plantae	Magnoliopsida	Rosales	Celtis	mildbraedii	Engl.	Cannabaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 43: 309. 1909.			this name is accepted		Celtis franksiae N.E. Br.
SN2541	Celtis nymanii	Plantae	Magnoliopsida	Rosales	Celtis	nymanii	K. Schum. 	Cannabaceae	K. Schum. & Lauterb. Nachtr. Fl. Deutsch. Sudsee, 240.			Celtis rigescens (Miq.) Planch	SN17335	
SN2542	Celtis occidentalis	Plantae	Magnoliopsida	Rosales	Celtis	occidentalis	L.	Cannabaceae	Species Plantarum 2: 1044. 1753.			this name is accepted		
SN2543	Celtis pallida	Plantae	Magnoliopsida	Rosales	Celtis	pallida	Torr.	Cannabaceae	Report on the United States and Mexican Boundary Survey, ... 2: 203. 1859.			Celtis ehrenbergiana (Klotzsch) Liebm. 	SN17581	"Celtis spinosa var. pallida (Torr.) M.C. Johnst.;Momisia pallida (Torr.) Planch."
SN14239	Celtis paniculata	Plantae	Magnoliopsida	Rosales	Celtis	paniculata	(Endl.) Planch. 	Cannabaceae	Annales des Sciences Naturelles: 305. 1848. 	"Solenostigma paniculata Endl.; Prodromus Florae Norfolkicae: 42. 1833."		this name is accepted		"Celtis ingens F.Muell. ;Solenostigma paniculata Endl. "
SN2544	Celtis philippensis	Plantae	Magnoliopsida	Rosales	Celtis	philippensis	Blanco	Cannabaceae	Flora de Filipinas 197. 1837.			this name is accepted		"Celtis collinsae Craib;Celtis insularis Rendle;Celtis mauritiana Planch.;Celtis pacifica Planch.;Celtis prantlii Priemer ex Engl.;Celtis strychnoides Planch.;Celtis wightii Planch."
SN2545	Celtis prantlii	Plantae	Magnoliopsida	Rosales	Celtis	prantlii	Priemer ex Engl. 	Cannabaceae	Notizblatt des Botanischen Gartens und Museums zu Berlin-Dahlem 3: 23. 1900.			this name is accepted		
SN2546	Celtis reticulata	Plantae	Magnoliopsida	Rosales	Celtis	reticulata	Torr.	Cannabaceae	Annals of the Lyceum of Natural History of New York 2: 247. 1827.			this name is accepted		"Celtis brevipes S. Watson;Celtis douglasii Planch.;Celtis occidentalis var. reticulata (Torrey) Sarg.;Celtis reticulata var. vestita Sarg."
SN17335	Celtis rigescens	Plantae	Magnoliopsida	Rosales	Celtis	rigescens	(Miq.) Planch	Cannabaceae	Prodr. (DC.) 17: 182. 1873 [16 Oct 1873]			this name is accepted		
SN2547	Celtis scotellioides	Plantae	Magnoliopsida	Rosales	Celtis	scotellioides	A. Chev.	Cannabaceae	Bulletin de la Société Botanique de France 61 Mem. 8: 299. 1917.			Celtis philippensis Blanco	SN2544	
SN2548	Celtis sinensis	Plantae	Magnoliopsida	Rosales	Celtis	sinensis	Pers.	Cannabaceae	Syn. Pl. 1: 292. 1805. 			this name is accepted		"Celtis bodinieri H. Lév.;Celtis cercidifolia C.K. Schneid.;Celtis hunanensis Hand.-Mazz.;Celtis labilis C.K. Schneid.;Celtis nervosa Hemsl.;Celtis tetrandra subsp. sinensis (Pers.) Y.C. Tang"
SN2549	Celtis soyauxii	Plantae	Magnoliopsida	Rosales	Celtis	soyauxii	Engl. 	Cannabaceae	Notizbl. Bot. Gart. Berlin, iii. 23.			Celtis mildbraedii Engl.	SN2540	
SN2550	Celtis spec.	Plantae	Magnoliopsida	Rosales	Celtis			Cannabaceae				NDN		
SN2551	Celtis spinosa	Plantae	Magnoliopsida	Rosales	Celtis	spinosa	Spreng.	Cannabaceae	Systema Vegetabilium, editio decima sexta ed. 10 1: 931. 1825.			Celtis iguanaea (Jacq.) Sarg. 	SN2532	
SN13544	Celtis tessmannii	Plantae	Magnoliopsida	Rosales	Celtis	tessmannii	Rendle	Cannabaceae	Journal of Botany, British and Foreign 53: 297. 1915.			this name is accepted		
SN17580	Celtis tetrandra	Plantae	Magnoliopsida	Rosales	Celtis	tetrandra	Roxb.	Cannabaceae	"Flora indica; or, descriptions of Indian Plants 2: 63. 1832."			this name is accepted		"Celtis fengqingensis Hu ex E.W. Ma;Celtis formosana Hayata;Celtis kunmingensis W.C. Cheng & T. Hong;Celtis salvatiana C.K. Schneid.;Celtis tetrandra fo. pendula Y.Q. Zhu;Celtis xizangensis E.W. Ma;Celtis yunnanensis C.K. Schneid."
SN17334	Celtis timorensis	Plantae	Magnoliopsida	Rosales	Celtis	timorensis	Spanoghe	Cannabaceae	Linnaea 15: 343. 1841.			this name is accepted		
SN16421	Celtis toka	Plantae	Magnoliopsida	Rosales	Celtis	toka	(Forssk.) Hepper & J.R.I.Wood	Cannabaceae	Kew Bulletin 1(86):. 1983.	"Ficus toka Forssk.; Flora Aegyptiaco-Arabica 219."		this name is accepted		Ficus toka Forssk.
SN2552	Celtis tournefortii	Plantae	Magnoliopsida	Rosales	Celtis	tournefortii	Lam.	Cannabaceae	Encyc. iv. 138			this name is accepted		Celtis aspera (Ledeb.) Stev.
SN2553	Celtis trinervia	Plantae	Magnoliopsida	Rosales	Celtis	trinervia	Lam.	Cannabaceae	Encyclopédie Méthodique, Botanique 4: 140. 1797.			this name is accepted		Celtis petenensis Lundell 
SN2554	Celtis vandervoetiana	Plantae	Magnoliopsida	Rosales	Celtis	vandervoetiana	C.K. Schneid.	Cannabaceae	Plantae Wilsonianae 3: 267. 1916.			this name is accepted		Celtis pruniputaminea E.W. Ma
SN2555	Celtis wightii	Plantae	Magnoliopsida	Rosales	Celtis	wightii	Planch.	Cannabaceae	Annales des Sciences Naturelles, Botanique , ser. 3, 10: 307. 1848.			Celtis philippensis Blanco	SN2544	
SN2556	Celtis zenkeri	Plantae	Magnoliopsida	Rosales	Celtis	zenkeri	Engl.	Cannabaceae	Notizblatt des Botanischen Gartens und Museums zu Berlin-Dahlem 3: 22. 1900.			this name is accepted		
SN2557	Cenarrhenes nitida	Plantae	Magnoliopsida	Proteales	Cenarrhenes	nitida	Labill. 	Proteaceae	Novae Hollandiae Plantarum Specimen 1 (May 1805) 36, t. 50.		Correct name, see Fl. Australia 16: 133 (1995).	this name is accepted		
SN2558	Centaurea collina	Plantae	Magnoliopsida	Asterales	Centaurea	collina	L.	Asteraceae	Sp. Pl. 918.			this name is accepted		
SN2559	Centranthus ruber	Plantae	Magnoliopsida	Dipsacales	Centranthus	ruber	(L.) DC. 	Caprifoliaceae	Flore Francaise ed. 3, 4 (17 Sep. 1805) 239.	"Valeriana rubra L.; Species Plantarum 1: 31. 1753. "		this name is accepted		"Centranthus latifolius Dufr.;Centranthus maritimus Gray;Valeriana florida Salisb.;Valeriana rubra L."
SN2560	Centrolobium ochroxylum	Plantae	Magnoliopsida	Fabales	Centrolobium	ochroxylum	Rose ex Rudd	Fabaceae	Journal of the Washington Academy of Sciences 44(9): 287, f. 2. 1954.	    		this name is accepted		
SN2561	Centrolobium orenocense	Plantae	Magnoliopsida	Fabales	Centrolobium	orenocense	(Benth.) Pittier	Fabaceae	Estud. Prod. For. Venez. 19. 1926. 	"Centrolobium paraense var. orenocense Benth.; Flora Brasiliensis 15(1B): 266. 1862. "	"as ""orinocense"" "	Centrolobium paraense Tul. var. orenocense 	SN2562	
SN2562	Centrolobium paraense	Plantae	Magnoliopsida	Fabales	Centrolobium	paraense	Tul.	Fabaceae	Archives du Muséum d'Histoire Naturelle 4: 87. 1844.	    		this name is accepted		
SN2563	Centrolobium patinense	Plantae	Magnoliopsida	Fabales	Centrolobium	patinense	Pittier	Fabaceae	Journal of the Washington Academy of Sciences 5(13): 470-471. 1915.			Centrolobium paraense Tul. var. orenocense 	SN2562	
SN2564	Centrolobium robustum	Plantae	Magnoliopsida	Fabales	Centrolobium	robustum	(Vell.) Mart. ex Benth.	Fabaceae	Commentationes de Leguminosarum Generibus 31. 1837.	"Nissolia robusta Vell.; Florae Fluminensis 298. 1835. "		this name is accepted		"Centrolobium robustum var. macrochaete Mart. ex Benth.;Nissolia robusta Vell."
SN2565	Centrolobium spec.	Plantae	Magnoliopsida	Fabales	Centrolobium			Fabaceae				NDN		
SN2566	Centrolobium tomentosum	Plantae	Magnoliopsida	Fabales	Centrolobium	tomentosum	Guillemin ex Benth.	Fabaceae	Journal of Botany, being a second series of the Botanical Miscellany 2(10): 66. 1840.	    		this name is accepted		
SN2567	Centrolobium yavizanum	Plantae	Magnoliopsida	Fabales	Centrolobium	yavizanum	Pittier	Fabaceae	Journal of the Washington Academy of Sciences 5(13): 469-470. 1915.			this name is accepted		
SN2568	Centronia neblinae	Plantae	Magnoliopsida	Myrtales	Centronia	neblinae	Wurdack 	Melastomataceae	Mem. New York Bot. Gard. 10(5): 154. 1964 			this name is accepted		
SN2569	Centroplacus glaucinus	Plantae	Magnoliopsida	Malpighiales	Centroplacus	glaucinus	Pierre	Centroplacaceae	Bulletin Mensuel de la Société Linnéenne de Paris n.s. 1: 115. 1899.			this name is accepted		
SN14240	Ceodes umbellifera	Plantae	Magnoliopsida	Caryophyllales	Ceodes	umbellifera	J.R.Forster & G.Forster 	Nyctaginaceae	Char. Gen. Pl., ed. 1: 71 (1775). 			Pisonia umbellifera (J.R. Forst. & G. Forst.) Seem.	SN15210	
SN2570	Cephaelis acanthacea	Plantae	Magnoliopsida	Gentianales	Cephaelis	acanthacea	Standl. ex Steyerm.	Rubiaceae	Acta Biologica Venezuelica 4: 8, f. 4-5. 1964.		nom. inval., holotype not properly designated 	Palicourea acanthacea Standl. ex C.M. Taylor	SN17032	
SN2571	Cephaelis cotejensis	Plantae	Magnoliopsida	Gentianales	Cephaelis	cotejensis	Standl.	Rubiaceae	Field Museum of Natural History, Botanical Series 11(5): 187. 1936			Psychotria cotejensis (Standl.) J.H. Kirkbr.	SN17033	
SN2572	Cephaelis crassifolia	Plantae	Magnoliopsida	Gentianales	Cephaelis	crassifolia	Standl.	Rubiaceae	Publications of the Field Columbian Museum, Botanical Series 7: 77. 1930.			Psychotria cordobensis C.M. Taylor	SN17034	
SN2573	Cephaelis elata	Plantae	Magnoliopsida	Gentianales	Cephaelis	elata	Sw.	Rubiaceae	Nova Genera et Species Plantarum seu Prodromus 45. 1788.			Psychotria elata (Sw.) Hammel	SN17035	
SN2574	Cephaelis peduncularis	Plantae	Magnoliopsida	Gentianales	Cephaelis	peduncularis	Salisb.	Rubiaceae	The Paradisus Londinensis t. 99. 1808.			Psychotria peduncularis (Salisb.) Steyerm.	SN10338	
SN2575	Cephaelis porteri	Plantae	Magnoliopsida	Gentianales	Cephaelis	porteri	Dwyer	Rubiaceae			NC	ND		
SN2576	Cephaelis spec.	Plantae	Magnoliopsida	Gentianales	Cephaelis			Rubiaceae				NDN		
SN2577	Cephalanthus occidentalis	Plantae	Magnoliopsida	Gentianales	Cephalanthus	occidentalis	L.	Rubiaceae	Species Plantarum 1: 95. 1753.			this name is accepted		Cephalanthus berlandieri Wernham
SN2578	Cephalanthus orientalis	Plantae	Magnoliopsida	Gentianales	Cephalanthus	orientalis	L.	Rubiaceae	Species Plantarum 1: 95. 1753.			Nauclea orientalis (L.) L.	SN15134	
SN2579	Cephalanthus salicifolius	Plantae	Magnoliopsida	Gentianales	Cephalanthus	salicifolius	Bonpl.	Rubiaceae	Plantae Aequinoctiales 2: 63. 1809.			this name is accepted		"Cephalanthus occidentalis var. salicifolius (Bonpl.) A. Gray;Cephalanthus peroblongus Wernham"
SN2580	Cephalaria leucantha	Plantae	Magnoliopsida	Dipsacales	Cephalaria	leucantha	Schrad. 	Caprifoliaceae	"Cat. Sem. Hort. Gotting. (1814); ex Roem. & Schult. Syst. iii. 47."		NC	this name is accepted		
SN2581	Cephalomedinilla anisophylla	Plantae	Magnoliopsida	Myrtales	Cephalomedinilla	anisophylla	Merr.	Melastomataceae	Philipp. Journ. Sci. v. 205 (1910).			ND		
SN2582	Cephalosphaera usambarensis	Plantae	Magnoliopsida	Magnoliales	Cephalosphaera	usambarensis	Warb.	Myristicaceae	Engl. Jahrb. xxxiii. (1903) 383.			this name is accepted		
SN2583	Cephalostachyum pergracile	Plantae	Liliopsida	Poales	Cephalostachyum	pergracile	Munro	Poaceae	Transactions of the Linnean Society of London 26(1): 141. 1868.			this name is accepted		Schizostachyum pergracile (Munro) R.B. Majumdar
SN2584	Cephalotaxus harringtonia	Plantae	Pinopsida	Pinales	Cephalotaxus	harringtonia	(Knight ex Forbes) K. Koch	Cephalotaxaceae	Dendrologie 2(2): 102. 1873.	"Taxus harringtonia Knight ex Forbes; Pinet. Woburn. 217 "		this name is accepted		
SN2585	Cephalotaxus lanceolata	Plantae	Pinopsida	Pinales	Cephalotaxus	lanceolata	K.M. Feng	Cephalotaxaceae	Acta Phytotaxonomica Sinica 13(4): 86, pl. 50, f. 1. 1975.			this name is accepted		Cephalotaxus fortunei var. lanceolata (K.M. Feng) Silba
SN2586	Cerasus silvestris	Plantae	Magnoliopsida	Rosales	Cerasus	silvestris	Garsault 	Rosaceae	"Fig. Pl. Anim. Med. t. 211 (1764); Descr. Pl. Anim. 139 (1767); Thell. in Bull.Herb. Boiss. Ser. II. viii. 788"			Prunus cerasus L.	SN10175	
SN2587	Ceratonia siliqua	Plantae	Magnoliopsida	Fabales	Ceratonia	siliqua	L.	Fabaceae	Species Plantarum 2: 1026. 1753.			this name is accepted		
SN2588	Ceratopetalum apetalum	Plantae	Magnoliopsida	Oxalidales	Ceratopetalum	apetalum	D. Don	Cunoniaceae	Edinburgh New Philosophical Journal 9: 94. 1830.			this name is accepted		
SN14241	Ceratopetalum gummiferum	Plantae	Magnoliopsida	Oxalidales	Ceratopetalum	gummiferum	Sm.	Cunoniaceae	A Specimen of the Botany of New Holland 1793			this name is accepted		
SN2589	Ceratopetalum succirubrum	Plantae	Magnoliopsida	Oxalidales	Ceratopetalum	succirubrum	C.T. White	Cunoniaceae	Proceedings of the Royal Society of Queensland 47 (20 May 1936) 59.		White refers to Ceratopetalum virchowii sensu C.White, Austral. Forestry J. 12 (1929) 19 non F.Muell.	this name is accepted		
SN2590	Ceratopetalum virchowii	Plantae	Magnoliopsida	Oxalidales	Ceratopetalum	virchowii	F. Muell.	Cunoniaceae	The Victorian Naturalist 7 (Mar. 1891) 181.			this name is accepted		
SN13687	Ceratostema reginaldii	Plantae	Magnoliopsida	Ericales	Ceratostema	reginaldii	(Sleumer) A.C. Sm.	Ericaceae	Memoirs of the New York Botanical Garden 8(1): 59. 1952.	"Periclesia reginaldii Sleumer; Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 71: 400. 1941."		this name is accepted		"Periclesia reginaldii Sleumer ;Ceratostema macranthum A.C. Sm."
SN2591	Cerbera dilatata	Plantae	Magnoliopsida	Gentianales	Cerbera	dilatata	S.T. Blake	Apocynaceae	Proc. Roy. Soc. Queensl. lix. 161 (1948).			this name is accepted		
SN2592	Cerbera floribunda	Plantae	Magnoliopsida	Gentianales	Cerbera	floribunda	K. Schum.	Apocynaceae	Die Flora von Kaiser Wilhelms Land (1889) 111.			this name is accepted		
SN14242	Cerbera inflata	Plantae	Magnoliopsida	Gentianales	Cerbera	inflata	S.T. Blake	Apocynaceae	Proc. Roy. Soc. Queensl. lxx. 33 (1959). 			this name is accepted		
SN2593	Cerbera manghas	Plantae	Magnoliopsida	Gentianales	Cerbera	manghas	L.	Apocynaceae	Species Plantarum 1: 208-209. 1753.			this name is accepted		"Cerbera forsteri Seem.;Cerbera linnaei Montr.;Cerbera tanghin Hook.;Cerbera venenifera (Poir.) Steud.;Elcana seminuda Blanco;Tabernaemontana obtusifolia Poir.;Tanghinia manghas (L.) G. Don;Tanghinia venenifera Poir."
SN2594	Cerberiopsis candelabra	Plantae	Magnoliopsida	Gentianales	Cerberiopsis	candelabra	Vieillard ex Panch. & Sebert 	Apocynaceae	Not. Bois Nouv. Caled. 187. 1874. 		"as in genus: ""Cerberiopsis Vieill. ex Panch. & Sebert, Not. Bois. Nouv. Caled. 187 (1874)"""	this name is accepted		
SN2595	Cercidiphyllum japonicum	Plantae	Magnoliopsida	Saxifragales	Cercidiphyllum	japonicum	Siebold & Zucc.	Cercidiphyllaceae	Abhandlungen der Mathematisch-Physikalishen Classe der Königlich Bayerischen Akademie der Wissenschaften 4(3): 238. 1846. 			this name is accepted		Cercidiphyllum japonicum var. sinense Rehder & E.H. Wilson
SN16060	Cercidiphyllum magnificum	Plantae	Magnoliopsida	Saxifragales	Cercidiphyllum	magnificum	Nakai 	Cercidiphyllaceae	Cat Sem. Hort. Tokyo, 1920, 35. 			this name is accepted		
SN2596	Cercidium floridum	Plantae	Magnoliopsida	Fabales	Cercidium	floridum	Benth. ex A. Gray	Fabaceae	Smithsonian Contributions to Knowledge 3(5): 58. 1852.			Parkinsonia florida subsp. florida	SN16828	
SN2597	Cercidium macrum	Plantae	Magnoliopsida	Fabales	Cercidium	macrum	I.M. Johnst.	Fabaceae	Contributions from the Gray Herbarium of Harvard University 70: 64-65. 1924.			Parkinsonia texana var. macra (I. M. Johnst.) Isely	SN16829	
SN2598	Cercidium microphyllum	Plantae	Magnoliopsida	Fabales	Cercidium	microphyllum	(Torr.) Rose & I. M. Johnston ex I. M. Johnston	Fabaceae	Contributions from the Gray Herbarium of Harvard University 70: 66. 1924.	"Parkinsonia microphylla Torr.; Pacif. Railr. Rep. 4: 82. 1856."		Parkinsonia microphylla Torr.	SN16830	"Cercidiopsis microphylla (Torr.) Britton & Rose;Parkinsonia microphylla Torr."
SN2599	Cercidium texanum	Plantae	Magnoliopsida	Fabales	Cercidium	texanum	A. Gray	Fabaceae	Parkinsonia texana (A. Gray) S. Watson	    		Parkinsonia texana var. texana	SN16829	
SN2600	Cercis canadensis	Plantae	Magnoliopsida	Fabales	Cercis	canadensis	L.	Fabaceae	Species Plantarum 1: 374. 1753.			this name is accepted		"Cercis canadensis fo. alba Rehder;Cercis canadensis fo. glabrifolia Fernald;Cercis canadensis var. typica M. Hopkins;Cercis occidentalis Torr. & A. Gray"
SN2601	Cercis occidentalis	Plantae	Magnoliopsida	Fabales	Cercis	occidentalis	Torr. & A. Gray	Fabaceae	Boston J. Nat. Hist. 6: 177. 1850.			this name is accepted		"Cercis arizonica Anon. ex Patraw;Cercis arizonica Rose ex N. N. Dodge"
SN2602	Cercis siliquastrum	Plantae	Magnoliopsida	Fabales	Cercis	siliquastrum	L.	Fabaceae	Species Plantarum 1: 374. 1753.		"as ""Siliquastrum"" "	this name is accepted		
SN2603	Cercocarpus betuloides	Plantae	Magnoliopsida	Rosales	Cercocarpus	betuloides	Nutt.	Rosaceae	A Flora of North America: containing . . . 1(3): 427. 1840.			this name is accepted		
SN2604	Cercocarpus breviflorus	Plantae	Magnoliopsida	Rosales	Cercocarpus	breviflorus	A. Gray	Rosaceae	Pl. Wright. ii. 54.			this name is accepted		
SN2605	Cercocarpus ledifolius	Plantae	Magnoliopsida	Rosales	Cercocarpus	ledifolius	Nutt.	Rosaceae	A Flora of North America: containing . . . 1(3): 427. 1840.			this name is accepted		
SN2606	Cercocarpus montanus	Plantae	Magnoliopsida	Rosales	Cercocarpus	montanus	Raf.	Rosaceae	Atlantic Journal 146. 1832.			this name is accepted		
SN2607	Cereus giganteus	Plantae	Magnoliopsida	Caryophyllales	Cereus	giganteus	Engelm.	Cactaceae	Notes of a Military Reconnoissance App. 2 158. 1848.			Carnegiea gigantea (Engelm.) Britton & Rose	SN16827	
SN2608	Ceriops candolleana	Plantae	Magnoliopsida	Malpighiales	Ceriops	candolleana	Arn.	Rhizophoraceae	Annals and Magazine of Natural History 1: 364. 1838		nom. illeg. 	Ceriops tagal (Perr.) C.B.Rob.	SN2609	Rhizophora timorensis DC.
SN14243	Ceriops decandra	Plantae	Magnoliopsida	Malpighiales	Ceriops	decandra	(Griff.) Ding Hou 	Rhizophoraceae	Fl. Males., Ser. 1, v. 471 (1958).	"Rhizophora decandra Roxb. ex Griff.; Notul. iv. 663 (1854). "		this name is accepted		Rhizophora decandra Roxb. ex Griff.
SN2609	Ceriops tagal	Plantae	Magnoliopsida	Malpighiales	Ceriops	tagal	(Perr.) C.B. Rob.	Rhizophoraceae	Philippine Journal of Science 3(5): 306. 1908.	"Rhizophora tagal Perr.; Mémoires de la Société Linnéenne de Paris 3: 138. 1824. "		this name is accepted		"Ceriops boiviniana Tul.;Ceriops candolleana Arn.;Ceriops candolleana var. sasakii Hayata;Ceriops candolleana var. spathulata Blume;Ceriops forsteniana Blume;Ceriops lucida Miq.;Ceriops lucida var. latifolia Miq.;Ceriops lucida var. subspathulata Miq.;Ceriops pauciflora Benth.;Ceriops somalensis Chiov.;Ceriops timoriensis Domin;Rhizophora candel Blanco;Rhizophora tagal Perr.;Rhizophora timoriensis DC.;Rhizophora tinoriensis DC."
SN2610	Ceroxylon spec.	Plantae	Liliopsida	Arecales	Ceroxylon			Arecaceae				NDN		
SN2611	Cespedesia macrophylla	Plantae	Magnoliopsida	Malpighiales	Cespedesia	macrophylla	Seem.	Ochnaceae	The Botany of the Voyage of H.M.S. Herald 97. 1853.			Cespedesia spathulata (Ruiz & Pav.) Planch.	SN2612	
SN2612	Cespedesia spathulata	Plantae	Magnoliopsida	Malpighiales	Cespedesia	spathulata	(Ruiz & Pav.) Planch.	Ochnaceae	London Journal of Botany 5: 647. 1846.	"Godoya spathulata Ruiz & Pav.; Flora Peruvianae, et Chilensis Prodromus 58. 1794. "		this name is accepted		"Cespedesia amazonica Huber;Cespedesia macrophylla Seem.;Cespedesia sprucei Tiegh.;Godoya spathulata Ruiz & Pav."
SN13734	Cespedesia spec.	Plantae	Magnoliopsida	Malpighiales	Cespedesia			Ochnaceae				NDN		
SN2613	Cestrum diurnum	Plantae	Magnoliopsida	Solanales	Cestrum	diurnum	L.	Solanaceae	Species Plantarum 1: 191. 1753.	        		this name is accepted		"Cestrum album Ferrero ex Dunal;Cestrum diurnum var. fasciatiflorum Dunal;Cestrum diurnum var. tinctorium (Jacq.) Maza;Cestrum diurnum var. venenatum (Mill.) O.E. Schulz;Cestrum elongatum Steud.;Cestrum fastigiatum Jacq.;Cestrum fastigiatum Jan;Cestrum tinctorium Griseb."
SN16422	Cestrum elegans	Plantae	Magnoliopsida	Solanales	Cestrum	elegans	(Brongn.) Schltdl.	Solanaceae	Linnaea 19: 261-262. 1847. 			this name is accepted		
SN17582	Cestrum intermedium	Plantae	Magnoliopsida	Solanales	Cestrum	intermedium	Sendtn. 	Solanaceae	Flora Brasiliensis 10: 221. 1846.			this name is accepted		Cestrum megalophyllum Dunal 
SN2614	Cestrum latifolium	Plantae	Magnoliopsida	Solanales	Cestrum	latifolium	Lam.	Solanaceae	Tableau Encyclopédique et Methodique ... Botanique 5, no. 2275. 1794.			this name is accepted		"Cestrum albo-punctatum Dunal;Cestrum albopunctatum Dunal;Cestrum billbergianum Beurl.;Cestrum chloranthum Dunal;Cestrum hirtum Sieber ex Sendtn.;Cestrum latifolium var. tenuiflorum (Kunth) O.E. Schulz;Cestrum oliganthum Dunal;Cestrum oliganthum var. latifolium Dunal;Cestrum poeppigii Sendtn.;Cestrum prieurei Dunal;Cestrum tenuiflorum Kunth;Cestrum tenuifolium Francey;Cestrum vespertinum Griseb."
SN2615	Cestrum megalophyllum	Plantae	Magnoliopsida	Solanales	Cestrum	megalophyllum	Dunal	Solanaceae	Prodromus Systematis Naturalis Regni Vegetabilis 13(1): 638. 1852.			Cestrum intermedium Sendtn. 	SN17582	"Cestrum baenitzii Lingelsh.;Cestrum clausseni Dunal;Cestrum claussenii Dunal;Cestrum faucheri Dunal;Cestrum macrophyllum Griseb.;Cestrum nocturnum Duss;Cestrum sylvaticum Dunal"
