UnitID	AcquisitionYear	AcquisitionMonth	AcquisitionDay	CollectedBy	Comments	name_remarks	wood_number	Herbarium_number	TaxonID	FullScientificName	name_status	accepted_name	continent	Country	LocalityText	exact_site	Tv_coupe	Tg_coupe	R_coupe	maceration	Column	KindOfUnit	SubcontainerType	SubcontainerName	microtomist	coupe_entry_date	coupe_project	coupe_remarks	Tw_images	legends	ranks	sample_form	Building	Room	current_sample_position	last_update																					
Tw70164	2016	11	28	Moses LIBALAH					SN11977	Funtumia elastica 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70165	2016	11	28	Moses LIBALAH					SN11251	Strombosiopsis tetrandra 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70166	2016	11	28	Moses LIBALAH					SN779	Petersianthus macrocarpus 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70167	2016	11	28	Moses LIBALAH					SN11251	Angylocalyx pynaertii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70168	2016	11	28	Moses LIBALAH					SN7074	Trichilia prieuriana 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70169	2016	11	28	Moses LIBALAH					SN5555	Annickia affinis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70170	2016	11	28	Moses LIBALAH					SN3046	Coelocaryon preussii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70171	2016	11	28	Moses LIBALAH					SN2729	Chrysophyllum boukokoënse 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70172	2016	11	28	Moses LIBALAH					SN11977	Strombosiopsis tetrandra 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70173	2016	11	28	Moses LIBALAH					SN12769	Chrysophyllum lacourtianum 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70174	2016	11	28	Moses LIBALAH					SN11251	Annickia affinis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70175	2016	11	28	Moses LIBALAH					SN2569	Annickia affinis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70176	2016	11	28	Moses LIBALAH					SN779	Funtumia elastica 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70177	2016	11	28	Moses LIBALAH					SN11251	Desbordesia insignis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70178	2016	11	28	Moses LIBALAH					SN13647	Trichilia welwitschii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70179	2016	11	28	Moses LIBALAH					SN2540	Greenwayodendron suaveolens 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70180	2016	11	28	Moses LIBALAH					SN2569	Leplaea thompsonii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70181	2016	11	28	Moses LIBALAH					SN779	Chrysophyllum boukokoënse 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70182	2016	11	28	Moses LIBALAH					SN10391	Celtis adolfi-friderici 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70183	2016	11	28	Moses LIBALAH					SN11974	Petersianthus macrocarpus 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70184	2016	11	28	Moses LIBALAH					SN11977	Celtis mildbraedii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70185	2016	11	28	Moses LIBALAH					SN12769	Celtis mildbraedii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70186	2016	11	28	Moses LIBALAH					SN10391	Celtis mildbraedii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70187	2016	11	28	Moses LIBALAH					SN3071	Coelocaryon preussii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70188	2016	11	28	Moses LIBALAH					SN12769	Chrysophyllum boukokoënse 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70189	2016	11	28	Moses LIBALAH					SN3071	Strombosia pustulata 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70190	2016	11	28	Moses LIBALAH					SN10942	Chrysophyllum boukokoënse 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70191	2016	11	28	Moses LIBALAH					SN6645	Trichilia prieuriana 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70192	2016	11	28	Moses LIBALAH					SN10447	Petersianthus macrocarpus 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70193	2016	11	28	Moses LIBALAH					SN13565	Irvingia gabonensis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70194	2016	11	28	Moses LIBALAH					SN10391	Trichilia prieuriana 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70195	2016	11	28	Moses LIBALAH					SN6645	Centroplacus glaucinus 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70196	2016	11	28	Moses LIBALAH					SN12769	Desbordesia insignis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70197	2016	11	28	Moses LIBALAH					SN2540	Strombosiopsis tetrandra 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70198	2016	11	28	Moses LIBALAH					SN6645	Santiria trimera 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70199	2016	11	28	Moses LIBALAH					SN11251	Angylocalyx pynaertii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70200	2016	11	28	Moses LIBALAH					SN13647	Santiria trimera 																						Tree core	CAPA	spare collection (basement)																							
Tw70201	2016	11	28	Moses LIBALAH					SN2569	Lepidobotrys staudtii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70202	2016	11	28	Moses LIBALAH					SN2569	Funtumia elastica 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70203	2016	11	28	Moses LIBALAH					SN11977	Coelocaryon preussii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70204	2016	11	28	Moses LIBALAH					SN857	Chrysophyllum lacourtianum 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70205	2016	11	28	Moses LIBALAH					SN857	Strombosiopsis tetrandra 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70206	2016	11	28	Moses LIBALAH					SN3046	Trichilia prieuriana 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70207	2016	11	28	Moses LIBALAH					SN6645	Santiria trimera 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70208	2016	11	28	Moses LIBALAH					SN3046	Centroplacus glaucinus 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70209	2016	11	28	Moses LIBALAH					SN6645	Angylocalyx pynaertii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70210	2016	11	28	Moses LIBALAH					SN7074	Santiria trimera 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70211	2016	11	28	Moses LIBALAH					SN7074	Staudtia kamerunensis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70212	2016	11	28	Moses LIBALAH					SN13647	Celtis mildbraedii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70213	2016	11	28	Moses LIBALAH					SN11974	Centroplacus glaucinus 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70214	2016	11	28	Moses LIBALAH					SN11251	Angylocalyx pynaertii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70215	2016	11	28	Moses LIBALAH					SN9302	Pterocarpus soyauxii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70216	2016	11	28	Moses LIBALAH					SN7752	Strombosia pustulata 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70217	2016	11	28	Moses LIBALAH					SN12769	Strombosiopsis tetrandra 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70218	2016	11	28	Moses LIBALAH					SN11251	Trichilia prieuriana 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70219	2016	11	28	Moses LIBALAH					SN18497	Pterocarpus soyauxii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70220	2016	11	28	Moses LIBALAH					SN16596	Cola lateritia 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70221	2016	11	28	Moses LIBALAH					SN13647	Trichilia prieuriana 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70222	2016	11	28	Moses LIBALAH					SN3046	Cola lateritia 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70223	2016	11	28	Moses LIBALAH					SN13647	Ricinodendron heudelotii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70224	2016	11	28	Moses LIBALAH					SN2729	Irvingia gabonensis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70225	2016	11	28	Moses LIBALAH					SN13647	Desbordesia insignis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70226	2016	11	28	Moses LIBALAH					SN6645	Pycnanthus angolensis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70227	2016	11	28	Moses LIBALAH					SN12769	Greenwayodendron suaveolens 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70228	2016	11	28	Moses LIBALAH					SN857	Pterocarpus soyauxii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70229	2016	11	28	Moses LIBALAH					SN12769	Irvingia gabonensis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70230	2016	11	28	Moses LIBALAH					SN3046	Trichilia prieuriana 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70231	2016	11	28	Moses LIBALAH					SN9302	Celtis mildbraedii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
