kingdom	phylum	class	order	family	genus	species	sub_species	FullScientificName
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Palaeophoca 	nystii 	 	Palaeophoca nystii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Palaeophoca 	nystii 	 	Palaeophoca nystii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Palaeophoca 	nystii 	 	Palaeophoca nystii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Palaeophoca 	nystii 	 	Palaeophoca nystii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Palaeophoca 	nystii 	 	Palaeophoca nystii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Palaeophoca 	nystii 	 	Palaeophoca nystii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Perissodactyla Owen, 1848	Palaeotheriidae 	Lophiotherium 	pygmaeum 	 	Lophiotherium pygmaeum
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Callophoca 	obscura 	 	Callophoca obscura
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Callophoca 	obscura 	 	Callophoca obscura
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Callophoca 	obscura 	 	Callophoca obscura
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Callophoca 	obscura 	 	Callophoca obscura
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Callophoca 	obscura 	 	Callophoca obscura
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Callophoca 	obscura 	 	Callophoca obscura
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Perissodactyla Owen, 1848	Palaeotheriidae 	Lophiotherium 	pygmaeum 	 	Lophiotherium pygmaeum
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Platyphoca 	vulgaris 	 	Platyphoca vulgaris
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Platyphoca 	vulgaris 	 	Platyphoca vulgaris
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Platyphoca 	vulgaris 	 	Platyphoca vulgaris
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Platyphoca 	vulgaris 	 	Platyphoca vulgaris
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Platyphoca 	vulgaris 	 	Platyphoca vulgaris
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Platyphoca 	vulgaris 	 	Platyphoca vulgaris
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Perissodactyla Owen, 1848	Palaeotheriidae 	Lophiotherium 	pygmaeum 	 	Lophiotherium pygmaeum
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Phocanella 	pumila 	 	Phocanella pumila
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Phocanella 	pumila 	 	Phocanella pumila
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Phocanella 	pumila 	 	Phocanella pumila
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Phocanella 	pumila 	 	Phocanella pumila
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Phocanella 	pumila 	 	Phocanella pumila
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Phocanella 	pumila 	 	Phocanella pumila
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Phocanella 	pumila 	 	Phocanella pumila
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Phocanella 	minor 	 	Phocanella minor
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Phocanella 	minor 	 	Phocanella minor
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Phocanella 	minor 	 	Phocanella minor
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Phocanella 	minor 	 	Phocanella minor
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Phocanella 	minor 	 	Phocanella minor
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Perissodactyla Owen, 1848	Palaeotheriidae 	Lophiotherium 	pygmaeum 	 	Lophiotherium pygmaeum
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Perissodactyla Owen, 1848	Palaeotheriidae 	Lophiotherium 	pygmaeum 	 	Lophiotherium pygmaeum
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Perissodactyla Owen, 1848	Palaeotheriidae 	Lophiotherium 	 	 	Lophiotherium
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Monatherium 	delognii 	 	Monatherium delognii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Monatherium 	delognii 	 	Monatherium delognii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Monatherium 	delognii 	 	Monatherium delognii
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Perissodactyla Owen, 1848	Equidae 	Propalaeotherium 	isselanum 	 	Propalaeotherium isselanum
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Perissodactyla Owen, 1848	Lophiodontidae 	Lophiodon 	medium 	 	Lophiodon medium
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Frisiphoca 	affine 	 	Frisiphoca affine
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Frisiphoca 	affine 	 	Frisiphoca affine
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Frisiphoca 	affine 	 	Frisiphoca affine
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Frisiphoca 	affine 	 	Frisiphoca affine
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Frisiphoca 	affine 	 	Frisiphoca affine
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Perissodactyla Owen, 1848	Helaletidae 	Chasmotherium 	minimum 	 	Chasmotherium minimum
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Frisiphoca 	aberrata 	 	Frisiphoca aberrata
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Frisiphoca 	aberrata 	 	Frisiphoca aberrata
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Frisiphoca 	aberrata 	 	Frisiphoca aberrata
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Frisiphoca 	aberrata 	 	Frisiphoca aberrata
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Frisiphoca 	aberrata 	 	Frisiphoca aberrata
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Frisiphoca 	aberrata 	 	Frisiphoca aberrata
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Frisiphoca 	aberrata 	 	Frisiphoca aberrata
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Frisiphoca 	aberrata 	 	Frisiphoca aberrata
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Prophoca 	rousseaui 	 	Prophoca rousseaui
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Prophoca 	rousseaui 	 	Prophoca rousseaui
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Prophoca 	rousseaui 	 	Prophoca rousseaui
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Prophoca 	rousseaui 	 	Prophoca rousseaui
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Cetartiodactyla 	Cervidae 	Cervus 	ertborni 	 	Cervus ertborni
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocinae 	Leptophoca 	proxima 	 	Leptophoca proxima
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocinae 	Leptophoca 	proxima 	 	Leptophoca proxima
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Phoca 	straeleni 	 	Phoca straeleni
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Phoca 	straeleni 	 	Phoca straeleni
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Carnivora Bowdich, 1821	Phocidae 	Phoca 	straeleni 	 	Phoca straeleni
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Sirenia Illiger, 1811	Dugongidae 	Halitherium 	schinzii forme delheidi 	 	Halitherium schinzii forme delheidi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Creodonta Cope, 1875	Creodonta 	 	 	 	Creodonta
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	 	 	 	 	 	Mammalia Linnaeus, 1758
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Sirenia Illiger, 1811	Dugongidae 	Halitherium 	schinzii forme delheidi 	 	Halitherium schinzii forme delheidi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Sirenia Illiger, 1811	Dugongidae 	Halitherium 	schinzii forme delheidi 	 	Halitherium schinzii forme delheidi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Acrodelphinidae 	Cyrtodelphis 	sulcatus 	 	Cyrtodelphis sulcatus
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Acrodelphinidae 	Cyrtodelphis 	sulcatus 	 	Cyrtodelphis sulcatus
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Acrodelphinidae 	Cyrtodelphis 	sulcatus 	 	Cyrtodelphis sulcatus
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Animalia	 Chordata Haeckel, 1874	Mammalia Linnaeus, 1758	Odontoceti Flower, 1867	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
