Taxon_Notes	IdentifiedBy	IdentificationDay	IdentificationMonth	IdentificationYear	TypeStatus	Identification_Notes	ParasiteSpecies	ParasiteIdentifier	HostSpecies	HostIdentifier	UnitID	additionalID	collection_imported	accessionNumber	label_created_by	media_files	Notes	acquisitionType 	acquiredFrom	acquisitionDay	acquisitionMonth	acquisitionYear	Acquisition_Notes	sex	lifeStage	maleCount	femaleCount	juvenileCount	totalNumber	notes_Counts	sampling_code	institution	building	floor	room	row	column	shelf	specimen_status	KindOfUnit 	ContainerName	ContainerType	ContainerStorage	SubcontainerName	SubcontainerType	SubcontainerStorage	StorageNotes	DNA_Tag	DNA_box	DNA_tube	DNA_HPos	DNA_VPos	DNA_Notes	FullScientificName	secondary	collectedBy	samplingMethod	expedition_project	collectionStartDay	collectionStartMonth	collectionStartYear	collectionStartTimeH	collectionStartTimeM	collectionEndDay	collectionEndMonth	collectionEndYear	collectionEndTimeH	collectionEndTimeM	geologicalEpoch
					Figured specimen						IRSNB M 2039		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								R M2/														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2040		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L M2/														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2041		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L M3/														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2042		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L M3/														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2043		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								R M4/														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2044		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								R dp/3														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2045		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								R m/1														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2046		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L m/1														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2047		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								R m/2														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2048		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								R m/2														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2049		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L m/3														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2050		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L m/3														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2051		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								R m/4														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2052		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L m/4														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2053		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L P4														Prolatidens waudruae	part-A														Danian or Selandian
					Figured specimen						IRSNB M 2054		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L M1 or M2														Prolatidens waudruae	part-A														Danian or Selandian
					Figured specimen						IRSNB M 2055		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R M1 or M2														Prolatidens waudruae	part-A														Danian or Selandian
					Figured specimen						IRSNB M 2056		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L dp4														Prolatidens waudruae	part-A														Danian or Selandian
					Figured specimen						IRSNB M 2057		De Schutter				Collection De Schutter														IRSNB M 2057	Royal Belgian Institute of Natural Sciences								R dentary with P/4 + M/1 trigonide														Butselia biveri	part-A														Lower Rupelian
					Figured specimen						IRSNB M 2058		"Smith, R."				"Collection Smith, R."														IRSNB M 2058	Royal Belgian Institute of Natural Sciences								L I/1?														Butselia biveri	part-A														Lower Rupelian
					Figured specimen						IRSNB M 2059		"Smith, R."				"Collection Smith, R."														IRSNB M 2058	Royal Belgian Institute of Natural Sciences								R I/2														Butselia biveri	part-A														Lower Rupelian
					Figured specimen						IRSNB M 2060		"Smith, R."				"Collection Smith, R."														IRSNB M 2058	Royal Belgian Institute of Natural Sciences								R P/1														Butselia biveri	part-A														Lower Rupelian
					Figured specimen						IRSNB M 2061		"Smith, R."				"Collection Smith, R."														IRSNB M 2058	Royal Belgian Institute of Natural Sciences								R dP/4														Butselia biveri	part-A														Lower Rupelian
					Figured specimen						IRSNB M 2062		"Smith, R."				"Collection Smith, R."														IRSNB M 2058	Royal Belgian Institute of Natural Sciences								R P/4														Butselia biveri	part-A														Lower Rupelian
					Figured specimen						IRSNB M 2063		"Smith, R."				"Collection Smith, R."														IRSNB M 2058	Royal Belgian Institute of Natural Sciences								R M/1														Butselia biveri	part-A														Lower Rupelian
					Figured specimen						IRSNB M 2064		"Smith, R."				"Collection Smith, R."														IRSNB M 2058	Royal Belgian Institute of Natural Sciences								L M/2														Butselia biveri	part-A														Lower Rupelian
					Figured specimen						IRSNB M 2065		"Smith, R."				"Collection Smith, R."														IRSNB M 2058	Royal Belgian Institute of Natural Sciences								R M/3														Butselia biveri	part-A														Lower Rupelian
					Figured specimen						IRSNB M 2066a-b		"Smith, R."				"Collection Smith, R."														IRSNB M 2058	Royal Belgian Institute of Natural Sciences								R max. fgt with L P3/ (a) & L P4/ (b)														Butselia biveri	part-A														Lower Rupelian
					Figured specimen						IRSNB M 2067		"Smith, R."				"Collection Smith, R."														IRSNB M 2058	Royal Belgian Institute of Natural Sciences								L dP4/														Butselia biveri	part-A														Lower Rupelian
					Figured specimen						IRSNB M 2068		"Smith, R."				"Collection Smith, R."														IRSNB M 2058	Royal Belgian Institute of Natural Sciences								L M1/														Butselia biveri	part-A														Lower Rupelian
					Figured specimen						IRSNB M 2069		"Smith, R."				"Collection Smith, R."														IRSNB M 2058	Royal Belgian Institute of Natural Sciences								L M2/														Butselia biveri	part-A														Lower Rupelian
					Figured specimen						IRSNB M 2070		"Smith, R."				"Collection Smith, R."														IRSNB M 2058	Royal Belgian Institute of Natural Sciences								R M3/														Butselia biveri	part-A														Lower Rupelian
					Figured specimen						IRSNB M 2071		"Smith, R."				"Collection Smith, R."														IRSNB M 2058	Royal Belgian Institute of Natural Sciences								R astragalus														Butselia biveri	part-A														Lower Rupelian
					Figured specimen						IRSNB M 2072		"Smith, R."				"Collection Smith, R."														IRSNB M 2058	Royal Belgian Institute of Natural Sciences								L calcaneum														Butselia biveri	part-A														Lower Rupelian
					Figured specimen						IRSNB M 2073			16786																	IRSNB M 1324	Royal Belgian Institute of Natural Sciences								right dentary bearing p4-m2 and alveoli of p1-3 and m3														Dormaalocyon latouri	part-A														Continental Landenian
					Figured specimen						IRSNB M 2074																				IRSNB M 1324	Royal Belgian Institute of Natural Sciences								right dentary bearing alveoli of p1-m3														Dormaalocyon latouri	part-A														Continental Landenian
					Figured specimen						IRSNB M 2075			16786																	IRSNB M 1324	Royal Belgian Institute of Natural Sciences								"right dentary bearing p2-4 and alveoli of canine, p1 and m1"														Dormaalocyon latouri	part-A														Continental Landenian
					Figured specimen						IRSNB M 2076																				IRSNB M 1324	Royal Belgian Institute of Natural Sciences								left dentary bearing alveoli of canine and p1-m3														Dormaalocyon latouri	part-A														Continental Landenian
					Figured specimen						IRSNB M 2077		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L DP4														Dormaalocyon latouri	part-A														Continental Landenian
					Figured specimen						IRSNB M 2078		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L DP3														Dormaalocyon latouri	part-A														Continental Landenian
					Figured specimen						IRSNB M 2079																				IRSNB M 1324	Royal Belgian Institute of Natural Sciences								R DP2														Dormaalocyon latouri	part-A														Continental Landenian
					Figured specimen						IRSNB M 2080																				IRSNB M 1324	Royal Belgian Institute of Natural Sciences								R dp4														Dormaalocyon latouri	part-A														Continental Landenian
					Figured specimen						IRSNB M 2081																				IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L dp3														Dormaalocyon latouri	part-A														Continental Landenian
					Figured specimen						IRSNB M 2082																				IRSNB M 1324	Royal Belgian Institute of Natural Sciences								R dp2														Dormaalocyon latouri	part-A														Continental Landenian
					Figured specimen						IRSNB M 2083																				IRSNB M 1324	Royal Belgian Institute of Natural Sciences								RP4														Dormaalocyon latouri	part-A														Continental Landenian
					Figured specimen						IRSNB M 2084																				IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L P3														Dormaalocyon latouri	part-A														Continental Landenian
					Figured specimen						IRSNB M 2085																				IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L P2														Dormaalocyon latouri	part-A														Continental Landenian
					Figured specimen						IRSNB M 2086																				IRSNB M 1324	Royal Belgian Institute of Natural Sciences								R p4														Dormaalocyon latouri	part-A														Continental Landenian
