UnitID	AcquisitionYear	AcquisitionMonth	AcquisitionDay	Original_aquisition_date	CollectedBy	Comments	name_remarks	wood_number	Herbarium_number	TaxonID	FullScientificName	name_status	accepted_name	continent	Country	LocalityText	exact_site	Tv_coupe	Tg_coupe	R_coupe	maceration	Column	KindOfUnit	SubcontainerType	SubcontainerName	microtomist	coupe_entry_date	coupe_project	coupe_remarks	Tw_images	legends	ranks	sample_form	Building	Room	current_sample_position	last_update	xylotheek_ID	xylotheek_kast	xylotheek_legger	xylotheek_remarks	Locality_on_Google_Maps	Density															
Tw18692					Sandakan, Forest Research Centre				50591	SN9922	Pometia pinnata J.R. Forst. & G. Forst.	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw18693					Sandakan, Forest Research Centre				58100	SN4434	Duabanga moluccana Blume	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw18694					Sandakan, Forest Research Centre				58116	SN10412	Pterospermum elongatum Korth. 	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw18695					Alabaza J. & al.				50402	SN6128	Heritiera simplicifolia (Mast.) Kosterm. 	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw18696					Sandakan, Forest Research Centre				48201	SN8708	Octomeles sumatrana Miq.	uncertain	Octomeles sumatrana	Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw18697					Sandakan, Forest Research Centre				58066	SN1722	Brownlowia stipulata Kosterm. 	uncertain	Brownlowia stipulata	Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		12139	46	6																		
Tw18698								4191		SN4250	Dipterocarpus alatus Roxb.	accepted		Asia	Vietnam																			CAPA	spare collection (basement)																							
Tw18699								3234		SN4268	Dipterocarpus intricatus Dyer	accepted		Asia	Vietnam																			CAPA	Xylarium ground floor	Xylarium ground floor		2794	12	1																		
Tw18700								4101		SN4279	Dipterocarpus tonkinensis A. Chev.	uncertain	Dipterocarpus tonkinensis	Asia	Vietnam																			CAPA	spare collection (basement)																							
Tw18701								393		SN4284	Dipterocarpus vestitus Wall.	uncertain	Dipterocarpus vestitus	Asia	Vietnam																			CAPA	spare collection (basement)																							
Tw18702										SN6306	Hopea odorata Roxb.	accepted		Asia	Vietnam																			CAPA	spare collection (basement)																							
Tw18703								4114		SN6927	Lagerstroemia flos-reginae Retz.	synonym	Lagerstroemia speciosa	Asia	Vietnam																			CAPA	spare collection (basement)																							
Tw18704										SN6119	Heritiera cochinchinensis (Pierre) Kostermans 	accepted		Asia	Vietnam																			CAPA	spare collection (basement)																							
Tw18705					Forestry Service					SN4733	Eriocoelum lawtonii Exell	accepted		Africa	Zimbabwe			2	2	2		8 | 42	coupe | sample	drawer | xylotheek cabinet	2 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		11047	42	6																		
Tw18706					Forestry Service			6619		SN10717	Rauvolfia caffra Sond.	accepted		Africa	Zimbabwe			1	1	1		1	coupe	drawer	21									CAPA	spare collection (basement)																							
Tw18707					Forestry Service					SN6501	Ilex mitis (L.) Radlk.	accepted		Africa	Zimbabwe																			CAPA	spare collection (basement)																							
Tw18708					Forestry Service			3574		SN3674	Cussonia spicata Thunb.	accepted		Africa	Zimbabwe			1	1	1		1 | 4	coupe | sample	drawer | xylotheek cabinet	25 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		997	4	6			0,524210526															
Tw18709					Forestry Service					SN7790	Markhamia acuminata (Klotzsch) K. Schum.	synonym	Markhamia zanzibarica	Africa	Zimbabwe			1	1	1		1 | 5	coupe | sample	drawer | xylotheek cabinet	30 | 5									CAPA	Xylarium ground floor	Xylarium ground floor		1255	5	5			0,744232299															
Tw18710					Forestry Service					SN3150	Combretum transvaalense Schinz 	synonym	Combretum hereroense	Africa	Zimbabwe			1	1	1		2 | 9	coupe | sample	drawer | xylotheek cabinet	17 | 2									CAPA	Xylarium ground floor	Xylarium ground floor		2235	9	2			0,769883041															
Tw18711					Forestry Service					SN12469	Terminalia sericea Burch. ex DC.	accepted		Africa	Zimbabwe			1	1	1		2	coupe	drawer	19									CAPA	spare collection (basement)																							
Tw18712					Forestry Service					SN12473	Terminalia spinosa Engl.	accepted		Africa	Zimbabwe			1	1	1		2 | 9	coupe | sample	drawer | xylotheek cabinet	19 | 4									CAPA	Xylarium ground floor	Xylarium ground floor		2315	9	4																		
Tw18713					Forestry Service					SN3663	Curtisia faginea Ait.	synonym	Curtisia dentata	Africa	Zimbabwe			1	1	1		2	coupe	drawer	23									CAPA	spare collection (basement)																							
Tw18714					Forestry Service					SN8214	Monotes glaber Sprague 	accepted		Africa	Zimbabwe			2	2	2		2	coupe	drawer	27									CAPA	spare collection (basement)																							
Tw18715					Forestry Service					SN7505	Macaranga mellifera Prain	accepted		Africa	Zimbabwe			1	1	1		3 | 15	coupe | sample	drawer | xylotheek cabinet	12 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		3653	15	6																		
Tw18716					Forestry Service					SN939	Aphloia theiformis (Vahl) Benn.	accepted		Africa	Zimbabwe			1	1	1		3	coupe	drawer	20									CAPA	spare collection (basement)																							
Tw18717					Forestry Service					SN114	Acacia karroo Hayne	accepted		Africa	Zimbabwe			1	1	1		5	coupe	drawer	6									CAPA	spare collection (basement)																							
Tw18718					Forestry Service					SN176	Acacia xanthophloea Benth.	accepted		Africa	Zimbabwe			1	1	1		5 | 24	coupe | sample	drawer | xylotheek cabinet	7 | 2									CAPA	Xylarium ground floor	Xylarium ground floor		6115	24	2			0,805154639															
Tw18719					Forestry Service					SN1233	Baikiaea plurijuga Harms	accepted		Africa	Zimbabwe			1	1	1		4	coupe	drawer	18									CAPA	spare collection (basement)																							
Tw18720					Forestry Service					SN4801	Erythrophleum africanum (Welw. ex Benth.) Harms	accepted		Africa	Zimbabwe			1	1	1		4	coupe	drawer	28									CAPA	spare collection (basement)																							
Tw18721					Forestry Service					SN6766	Julbernardia globiflora (Benth.) Troupin	accepted		Africa	Zimbabwe			1	1	1		4 | 23	coupe | sample	drawer | xylotheek cabinet	31 | 2									CAPA	Xylarium ground floor	Xylarium ground floor		5806	23	2																		
Tw18722										SN9198	Peltophorum africanum Sond.	accepted						1	1	1		5	coupe	drawer	3									CAPA	spare collection (basement)																							
Tw18723					Forestry Service					SN1549	Bolusanthus speciosus (Bolus) Harms	accepted		Africa	Zimbabwe			3	3	2		5 | 25	coupe | sample	drawer | xylotheek cabinet	19 | 4									CAPA	Xylarium ground floor	Xylarium ground floor		6515	25	4			0,846643418															
Tw18724					Forestry Service					SN10367	Pterocarpus angolensis DC.	accepted		Africa	Zimbabwe			2	1	1		5	coupe	drawer	27	Kévin Liévens	17/05/2016	project Victor	coupes avec et sans coloration, anciennes et nouvelles coupes (Tv)					CAPA	spare collection (basement)								0,562801932															
Tw18725					Forestry Service					SN10368	Pterocarpus antunesii (Taub.) Harms	synonym	Pterocarpus lucens subsp. antunesii	Africa	Zimbabwe																			CAPA	spare collection (basement)																							
Tw18726					Forestry Service					SN13353	Xanthocercis zambesiaca (Baker) Dumaz-le-Grand	accepted		Africa	Zimbabwe			1	1	1		5 | 27	coupe | sample	drawer | xylotheek cabinet	26 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		7197	27	6			0,877289113															
Tw18727					Forestry Service					SN4659	Entandrophragma caudatum (Sprague) Sprague	accepted		Africa	Zimbabwe			1	1	1		6	coupe	drawer	9									CAPA	spare collection (basement)																							
Tw18728					Forestry Service					SN10702	Rapanea melanophloeos (L.) Mez	accepted		Africa	Zimbabwe			1	1	1		6	coupe	drawer	30									CAPA	spare collection (basement)																							
Tw18729					Forestry Service					SN12198	Syzygium cordatum Hochst.	accepted		Africa	Zimbabwe			1	1	1		7 | 33	coupe | sample	drawer | xylotheek cabinet	1 | 3									CAPA	Xylarium ground floor	Xylarium ground floor		8962	33	3																		
Tw18730					Forestry Service					SN11399	Schrebera trichoclada Welw.	accepted		Africa	Zimbabwe			1	1	1		7	coupe	drawer	8									CAPA	spare collection (basement)																							
Tw18731					Forestry Service					SN12016	Strychnos potatorum L. f.	accepted		Africa	Zimbabwe			1	1	1		8	coupe	drawer	17									CAPA	spare collection (basement)																							
Tw18732					Forestry Service					SN12920	Uapaca kirkiana Müll. Arg.	accepted		Africa	Zimbabwe			1	1	1		8	coupe	drawer	21									CAPA	spare collection (basement)																							
Tw18733					Forestry Service					SN13216	Vitex payos (Lour.) Merr.	accepted		Africa	Zimbabwe			2	2	2		8 | 48	coupe | sample	drawer | xylotheek cabinet	25 | 2									CAPA	Xylarium ground floor	Xylarium ground floor		12536	48	2			0,624739792															
Tw18734					Forestry Service					SN12021	Strychnos spinosa Lam	accepted		Africa	Zimbabwe			1	1	1		8	coupe	drawer	17									CAPA	spare collection (basement)																							
Tw18735								16		SN6968	Lannea grandis (Dennst.) Engl.	synonym	Lannea coromandelica	Asia	Sri Lanka			1	1	1		1 | 1	coupe | sample	drawer | xylotheek cabinet	5 | 5									CAPA	Xylarium ground floor	Xylarium ground floor		219	1	5																		
Tw18736					Ambassade De Belgique			17		SN7708	Mangifera zeylanica Hook. f. 	uncertain	Mangifera zeylanica	Asia	Sri Lanka			1	1	1		1 | 1	coupe | sample	drawer | xylotheek cabinet	5 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		243	1	6																		
Tw18737								27		SN12420	Terminalia arjuna (Roxb. ex DC.) Wight & Arn.	accepted		Asia	Sri Lanka																			CAPA	spare collection (basement)																							
Tw18738								25		SN11603	Shorea stipularis Thw. 	uncertain	Shorea stipularis	Asia	Sri Lanka	Wet Zones		1	1	1		2 | 12	coupe | sample	drawer | xylotheek cabinet	28 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		2951	12	6																		
Tw18739								28		SN13055	Vatica obscura Trimen 	uncertain	Vatica obscura	Asia	Sri Lanka			1	1	1		2	coupe	drawer	29									CAPA	spare collection (basement)																							
Tw18740								31		SN2692	Chloroxylon swietenia DC.	synonym	Chloroxylon faho	Asia	Sri Lanka																			CAPA	spare collection (basement)																							
Tw18741								19		SN7973	Mesua ferrea L.	accepted		Asia	Sri Lanka																			CAPA	spare collection (basement)																							
Tw18742								23		SN9265	Pericopsis mooniana (Thwaites) Thwaites	accepted		Asia	Sri Lanka																			CAPA	spare collection (basement)	unknown	27/10/2015																					
Tw18743								18		SN7901	Melia composita Willd.	uncertain	Melia composita	Asia	Sri Lanka																			CAPA	Xylarium ground floor	Xylarium ground floor		7774	29	6																		
Tw18744								30		SN13282	Walsura piscidia Roxb. 	uncertain	Walsura piscidia	Asia	Sri Lanka															Tw_18744_kops.jpg	Transversal view of wood	20		CAPA	Xylarium ground floor	Xylarium ground floor		7873	30	2																		
Tw18745								24		SN10410	Pterospermum canescens Roxb.	accepted provisionally	Pterospermum canescens	Asia	Sri Lanka																			CAPA	Xylarium ground floor	Xylarium ground floor		11792	45	5																		
Tw18746					Forestry Service			21		SN8530	Nephelium longana Cambess.	synonym	Dimocarpus longan	Asia	Sri Lanka																			CAPA	Xylarium ground floor	Xylarium ground floor		11096	43	1																		
Tw18747					Forestry Service			26		SN11385	Schleichera trijuga Willd.	accepted		Asia	Sri Lanka																			CAPA	spare collection (basement)																							
Tw18748								20		SN7727	Manilkara hexandra (Roxb.) Dubard	accepted		Asia	Sri Lanka			1	1	1		8 | 43	coupe | sample	drawer | xylotheek cabinet	6 | 5									CAPA	Xylarium ground floor	Xylarium ground floor		11270	43	5																		
Tw18749					Forestry Service			22		SN6683	Isonandra grandis Thw. 	synonym	Palaquium grande	Asia	Sri Lanka			1	1	1		8 | 43	coupe | sample	drawer | xylotheek cabinet	5 | 5									CAPA	Xylarium ground floor	Xylarium ground floor		11237	43	5																		
Tw18750								29		SN13220	Vitex pinnata L.	accepted		Asia	Sri Lanka																			CAPA	Xylarium ground floor	Xylarium ground floor		12540	48	2																		
Tw18751					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)					SN13413	Xylopia hypolampra Mildbr.	accepted		Africa	Gabon			1	1	1		1	coupe	drawer	15									CAPA	spare collection (basement)																							
Tw18752					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)					SN1179	Aucoumea klaineana Pierre	accepted		Africa	Gabon			1	1	1		2	coupe	drawer	4									CAPA	spare collection (basement)																							
Tw18753					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)					SN2065	Canarium schweinfurthii Engl.	accepted		Africa	Gabon																		Plank	CAPA	spare collection (basement)	spare collection (basement)	19/09/216																					
Tw18754					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)					SN3790	Dacryodes buettneri (Engl.) H. J. Lam 	accepted		Africa	Gabon			1	1	1		2	coupe	drawer	5									CAPA	spare collection (basement)																							
Tw18755					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)					SN3795	Dacryodes igaganga Aubrév. & Pellegr.	accepted		Africa	Gabon			1	1	1		2 | 6	coupe | sample	drawer | xylotheek cabinet	5 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		1586	6	6																		
Tw18756					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)					SN3802	Dacryodes normandii Aubrév. & Pellegr.	accepted		Africa	Gabon			1	1	1		2 | 6	coupe | sample	drawer | xylotheek cabinet	5 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		1594	6	6																		
Tw18757					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			118 CTFT		SN12120	Symphonia globulifera L. f.	accepted		Africa	Gabon			1	1	1		3	coupe	drawer	30									CAPA	spare collection (basement)																							
Tw18758					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			64		SN3948	Desbordesia glaucescens (Engl.) Tiegh.	accepted		Africa	Gabon			1	1	1		4	coupe	drawer	5									CAPA	spare collection (basement)																							
Tw18759					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			66		SN6646	Irvingia grandifolia (Engl.) Engl.	accepted		Africa	Gabon			1	1	1		4	coupe	drawer	5									CAPA	spare collection (basement)								0,936860795															
Tw18760					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			137		SN1391	Beilschmiedia pierreana Robyns & Wilczek	accepted		Africa	Gabon			2	2	2		4 | 20	coupe | sample	drawer | xylotheek cabinet	7 | 3									CAPA	Xylarium ground floor	Xylarium ground floor		4884	20	3																		
Tw18761					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			60		SN9080	Parkia bicolor A. Chev.	accepted		Africa	Gabon																			CAPA	spare collection (basement)								0,663403711															
Tw18762					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			57		SN9624	Piptadeniastrum africanum (Hook. f.) Brenan	accepted		Africa	Gabon																		Wood block	CAPA	spare collection (basement)	spare collection (basement)	24/02/2016																					
Tw18763					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			34		SN1446	Berlinia 	indet - genus		Africa	Gabon																			CAPA	spare collection (basement)																							
Tw18764					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			54		SN1971	Calpocalyx heitzii Pellegr.	accepted		Africa	Gabon			1	1	1		5	coupe	drawer	11									CAPA	spare collection (basement)																							
Tw18765					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			55		SN9613	Piptadenia gabunensis (Harms) Roberty	synonym	Cylicodiscus gabunensis	Africa	Gabon			1	1	1		5 | 24	coupe | sample	drawer | xylotheek cabinet	15 | 7									CAPA	Xylarium ground floor	Xylarium ground floor		6337	24	7			0,790495315															
Tw18766					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			24		SN3877	Daniellia soyauxii (Harms) Rolfe	accepted		Africa	Gabon			1	1	1		4 | 22	coupe | sample	drawer | xylotheek cabinet	26 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		5657	22	6																		
Tw18767					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			38		SN3976	Dialium dinklagei Harms	accepted		Africa	Gabon			1	1	1		4	coupe	drawer	26									CAPA	spare collection (basement)																							
Tw18768					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			37		SN3987	Dialium pachyphyllum Harms	accepted		Africa	Gabon			3	2	2		4	coupe	drawer	26	Kévin Liévens	07/10/2016	HerbalXylaredd (Victor)	nouvelles coupes Tv, coupes avec et sans coloration					CAPA	spare collection (basement)								1,04738676															
Tw18769					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			23		SN4306	Distemonanthus benthamianus Baill.	accepted		Africa	Gabon			1	1	1		4	coupe	drawer	27									CAPA	spare collection (basement)																							
Tw18770					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			31		SN4806	Erythrophleum ivorense A. Chev.	accepted		Africa	Gabon			1	1	1		4 | 22	coupe | sample	drawer | xylotheek cabinet	28 | 7									CAPA	Xylarium ground floor	Xylarium ground floor		5721	22	7																		
Tw18771					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			30		SN5927	Guibourtia tessmannii (Harms) J. Léonard	accepted		Africa	Gabon			2	2	2		4 | 23	coupe | sample	drawer | xylotheek cabinet	30 | 1									CAPA	Xylarium ground floor	Xylarium ground floor		5754	23	1			1,068884664															
Tw18772					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)					SN5922	Guibourtia ehie (A. Chev.) J. Léonard	accepted		Africa	Gabon			1	1	1		4	coupe	drawer	30									CAPA	spare collection (basement)																							
Tw18773					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			28		SN5924	Guibourtia pellegriniana J. Léonard	accepted		Africa	Gabon			1	1	1		4 | 23	coupe | sample	drawer | xylotheek cabinet	30 | 1									CAPA	Xylarium ground floor	Xylarium ground floor		5761	23	1																		
Tw18774					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			32		SN8070	Microberlinia brazzavillensis A. Chev.	accepted		Africa	Gabon			1	1	1		5 | 23	coupe | sample	drawer | xylotheek cabinet	1 | 3									CAPA	Xylarium ground floor	Xylarium ground floor		5860	23	3																		
Tw18775					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			9		SN8201	Monopetalanthus heitzii Pellegr.	synonym	Aphanocalyx heitzii	Africa	Gabon			1	1	1		5	coupe	drawer	1									CAPA	spare collection (basement)																							
Tw18776					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			10		SN8202	Monopetalanthus letestui Pellegr.	synonym	Bikinia letestui	Africa	Gabon			1	1	1		5	coupe	drawer	1									CAPA	spare collection (basement)																							
Tw18777					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			59		SN8551	Newtonia glandulifera (Pellegr.) Gilbert & Boutique	accepted		Africa	Gabon			1	1	1		5 | 24	coupe | sample	drawer | xylotheek cabinet	14 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		6306	24	6																		
Tw18778					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			48		SN8711	Oddoniodendron normandii Aubrév.	accepted		Africa	Gabon			1	1	1		5	coupe	drawer	2									CAPA	spare collection (basement)																							
Tw18779					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			18		SN6770	Julbernardia pellegriniana Troupin	accepted		Africa	Gabon			1	1	1		5 | 23	coupe | sample	drawer | xylotheek cabinet	3 | 2									CAPA	Xylarium ground floor	Xylarium ground floor		5805	23	2			0,803507729															
Tw18780					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			20		SN11663	Sindoropsis letestui (Pellegr.) J. Léonard	accepted		Africa	Gabon			1	1	1		5	coupe	drawer	4									CAPA	spare collection (basement)																							
Tw18781					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			62		SN10391	Pterocarpus soyauxii Taub.	accepted		Africa	Gabon																			CAPA	spare collection (basement)																							
Tw18782					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			53 CTFTW		SN12073	Swartzia fistuloides Harms	synonym	Bobgunnia fistuloides	Africa	Gabon																			CAPA	spare collection (basement)																							
Tw18783					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			85		SN4671	Entandrophragma utile (Dawe & Sprague) Sprague	accepted		Africa	Gabon			1	1	1		6	coupe	drawer	10								Wood block	CAPA	spare collection (basement)	Victor	26/04/2016																					
Tw18784					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			90		SN5848	Guarea cedrata (A. Chev.) Pellegr.	synonym	Leplaea cedrata	Africa	Gabon			1	1	1		6 | 29	coupe | sample	drawer | xylotheek cabinet	10 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		7726	29	6																		
Tw18785					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			82		SN6837	Khaya ivorensis A. Chev.	accepted		Africa	Gabon																			CAPA	spare collection (basement)																							
Tw18786					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			88		SN7415	Lovoa trichilioides Harms	accepted		Africa	Gabon			1	1	1		6	coupe	drawer	14									CAPA	spare collection (basement)								0,540278797															
Tw18787					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			121 CTFT		SN2687	Chlorophora excelsa (Welw.) Benth.	synonym	Milicia excelsa	Africa	Gabon																			CAPA	spare collection (basement)																							
Tw18788					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			70		SN3046	Coelocaryon preussii Warb.	accepted		Africa	Gabon			1	1	1		6	coupe	drawer	27									CAPA	spare collection (basement)																							
Tw18789					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			69		SN10447	Pycnanthus angolensis (Welw.) Exell 	accepted		Africa	Gabon																			CAPA	spare collection (basement)																							
Tw18790					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			71		SN11448	Scyphocephalium ochocoa Warb.	synonym	Scyphocephalium mannii	Africa	Gabon			1	1	1		6	coupe	drawer	28									CAPA	spare collection (basement)																							
Tw18791					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			72		SN11881	Staudtia stipitata Warb.	synonym	Staudtia kamerunensis var. gabonensis	Africa	Gabon																			CAPA	spare collection (basement)								0,906245614															
Tw18792					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			131		SN7381	Lophira alata Banks ex C.F. Gaertn.	accepted		Africa	Gabon																			CAPA	spare collection (basement)																							
Tw18793					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)					SN8780	Ongokea gore (Hua) Pierre	accepted		Africa	Gabon																			CAPA	Xylarium ground floor	Xylarium ground floor		9182	34	1																		
Tw18794					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			94		SN11969	Strombosia glaucescens Engl.	synonym	Strombosia pustulata	Africa	Gabon			1	1	1		7 | 34	coupe | sample	drawer | xylotheek cabinet	7 | 1									CAPA	Xylarium ground floor	Xylarium ground floor		9191	34	1			0,979100697															
Tw18795					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			142		SN9887	Poga oleosa Pierre	accepted		Africa	Gabon			1	1	1		7	coupe	drawer	18									CAPA	spare collection (basement)																							
Tw18796					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)					SN5981	Hallea ciliata (Aubr & Pell.) Leroy 	synonym	Hallea ledermannii	Africa	Gabon																			CAPA	Xylarium ground floor	Xylarium ground floor		9028	33	4																		
Tw18797					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			109		SN8412	Nauclea diderrichii (De Wild.) Merr.	accepted		Africa	Gabon			1	1	1		7	coupe	drawer	2									CAPA	spare collection (basement)								0,74740951															
Tw18798					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			135		SN18268	Zanthoxylum heitzii (Aubrev. & Pellegr.) Waterman 	accepted		Africa	Gabon			1	1	1		7	coupe	drawer	30									CAPA	spare collection (basement)																							
Tw18799					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			74		SN1238	Baillonella toxisperma Pierre	accepted		Africa	Gabon			1	1	1		8 | 43	coupe | sample	drawer | xylotheek cabinet	4 | 3									CAPA	Xylarium ground floor	Xylarium ground floor		11161	43	3																		
Tw18800					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			73		SN1236	Baillonella africana (Pierre) Baehni	synonym	Tieghemella africana	Africa	Gabon			1	1	1		8	coupe	drawer	10									CAPA	spare collection (basement)																							
Tw18801					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)					SN10429	Pterygota bequaertii De Wild.	accepted		Africa	Gabon			1	1	1		8	coupe	drawer	15									CAPA	spare collection (basement)																							
Tw18802					CTFT - Centre Technique Forestier Tropical (Nogent-sur-Marne)			100		SN6120	Heritiera densiflora (Pellegr.) Kosterm. 	synonym	Tarrietia densiflora	Africa	Gabon																			CAPA	spare collection (basement)																							
Tw18803										SN4378	Dracontomelon sylvestre Blume	synonym	Dracontomelon dao					1	1	1		1	coupe	drawer	4									CAPA	spare collection (basement)																							
Tw18804					For. Prod. Labo. (G.B)			19594		SN6974	Lannea welwitschii (Hiern) Engl.	accepted		Africa	Congo, Democratic Republic of the	Bas-Congo		1	1	1		1	coupe	drawer	5									CAPA	spare collection (basement)																							
Tw18805					For. Prod. Labo. (G.B)			2110		SN7890	Melanorrhoea usitata Wall. 	uncertain	Melanorrhoea usitata	Asia	India			1	1	1		1 | 1	coupe | sample	drawer | xylotheek cabinet	5 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		250	1	6																		
Tw18806					For. Prod. Labo. (G.B)					SN9077	Parishia insignis Hook. f. 	accepted						1	1	1		1	coupe	drawer	6									CAPA	spare collection (basement)																							
Tw18807					For. Prod. Labo. (G.B)			19588		SN15681	Sclerocarya caffra Sond.	synonym	Sclerocarya birrea subsp. caffra	Africa	Tanzania															Tw_18807_Trans_025.jpg,Tw_18807_Trans_076.jpg,Tw_18807_Tan_076.jpg,Tw_18807_Rad_076.jpg,Tw_18807_Tan_0800.jpg	Transversal section,Transversal section,Tangential section,Radial section,Tangential section	12,18,33,65,34		CAPA	spare collection (basement)																							
Tw18808					For. Prod. Labo. (G.B)							indet																						CAPA	spare collection (basement)																							
Tw18809					For. Prod. Labo. (G.B)			21836		SN4604	Enantia chlorantha Oliv.	synonym	Annickia affinis	Africa	Niger	Bassa		1	1	1		1	coupe	drawer	11									CAPA	spare collection (basement)																							
Tw18810					For. Prod. Labo. (G.B)			2868		SN4350	Doryphora sassafras Endl. 	accepted		Oceania	Australia			1	1	1		1	coupe	drawer	26									CAPA	spare collection (basement)																							
Tw18811					For. Prod. Labo. (G.B)			70A		SN7015	Laurelia aromatica Juss. ex Poir. 	synonym	Laurelia sempervirens	South America	Chile			1	1	1		1	coupe	drawer	26									CAPA	spare collection (basement)																							
Tw18812					For. Prod. Labo. (G.B)			16764		SN7019	Laurelia serrata Bertero	synonym	Laurelia sempervirens	South America	Chile			1	1	1		1 | 5	coupe | sample	drawer | xylotheek cabinet	26 | 1									CAPA	Xylarium ground floor	Xylarium ground floor		1095	5	1																		
Tw18813					For. Prod. Labo. (G.B)					SN2513	Ceiba pentandra (L.) Gaertn. 	accepted		Africa	Nigeria																			CAPA	spare collection (basement)																							
Tw18814					For. Prod. Labo. (G.B)			19590		SN10852	Rhodognaphalon schumannianum A.Robyns	accepted		Africa	Tanzania			1	1	1		1 | 6	coupe | sample	drawer | xylotheek cabinet	32 | 2									CAPA	Xylarium ground floor	Xylarium ground floor		1421	6	2																		
Tw18815					For. Prod. Labo. (G.B)			178A		SN2442	Catostemma commune Sandwith	accepted		South America	Guyana			1	1	1		1 | 6	coupe | sample	drawer | xylotheek cabinet	32 | 1									CAPA	Xylarium ground floor	Xylarium ground floor		1371	6	1																		
