TaxonID	FullScientificName	Kingdom	Class	Order	Genus	species	author_team_and_year 	Family	referenceString	BasionymName	identificationNotes	AcceptedName	view_taxon	Synonymy_info
SN6151	Heteropanax fragrans	Plantae	Magnoliopsida	Apiales	Heteropanax	fragrans	(D. Don) Seem.	Araliaceae	Flora Vitiensis 114. 1865.	"Hedera fragrans D. Don; Prodromus Florae Nepalensis 187. 1825. "		this name is accepted		
SN17958	Heteropetalum brasiliense	Plantae	Magnoliopsida	Magnoliales	Heteropetalum	brasiliense	Benth.	Annonaceae	Journal of the Proceedings of the Linnean Society 5: 69. 1861.			this name is accepted		
SN6152	Heteropetalum spruceanum	Plantae	Magnoliopsida	Magnoliales	Heteropetalum	spruceanum	R.E. Fr.	Annonaceae	Acta Horti Bergiani 10: 75, pl. 3. 1931.	    		Heteropetalum brasiliense Benth. 	SN17958	Heteropetalum spruceanum var. longipetalum R.E. Fr.
SN17959	Heterophragma quadriloculare	Plantae	Magnoliopsida	Lamiales	Heterophragma	quadriloculare	(Roxb.) K. Schum.	Bignoniaceae	Die Natürlichen Pflanzenfamilien 4(3b): 243. 1895.	"Bignonia quadrilocularis Roxb.; Plants of the Coast of Coromandel 2: 24. 1799."		this name is accepted		Bignonia quadrilocularis Roxb.
SN6153	Heterophragma roxburghii	Plantae	Magnoliopsida	Lamiales	Heterophragma	roxburghii	DC. 	Bignoniaceae	Prod. ix. 210.			Heterophragma quadriloculare (Roxb.) K. Schum.	SN17959	
SN6154	Heteropterys atabapensis	Plantae	Magnoliopsida	Malpighiales	Heteropterys	atabapensis	W.R. Anderson 	Malpighiaceae	Mem. New York Bot. Gard.,32: 198 (1981)-			this name is accepted		
SN17960	Heteropterys leona	Plantae	Magnoliopsida	Malpighiales	Heteropterys	leona	(Cav.) Exell	Malpighiaceae	Catalogue of the Vascular Plants of Sao Tome 123-124. 1944.	"Banisteria leona Cav.; Monadelphiae Classis Dissertationes Decem 9: 424, t. 247. 1790."		this name is accepted		"Banisteria leona Cav.;Banisteria magnoliaefolia Desv. ex Ham.;Banisteria multiflora DC.;Banisteria reticulata (Poir.) C.B. Rob.;Byrsonima reticulata (Poir.) DC.;Byrsonima reticulata Klotzsch;Heteropterys africana A. Juss.;Heteropterys africana fo. nigritiana Nied.;Heteropterys africana var. australis Nied.;Heteropterys africana var. borealis Nied.;Heteropterys multiflora (DC.) Hochr.;Heteropterys reticulata (Poir.) Nied.;Malpighia reticulata Poir."
SN6155	Heteropterys multiflora	Plantae	Magnoliopsida	Malpighiales	Heteropterys	multiflora	(DC.) Hochr.	Malpighiaceae	Bulletin of the New York Botanical Garden 6: 277. 1910.	"Banisteria multiflora DC.; Prodromus Systematis Naturalis Regni Vegetabilis 1: 589. 1824. "	orth. var. 	Heteropterys leona (Cav.) Exell 	SN17960	
SN6156	Heteropterys nervosa	Plantae	Magnoliopsida	Malpighiales	Heteropterys	nervosa	A. Juss. 	Malpighiaceae	St. Hil. Fl. Bras. Mer. iii. 26.		orth. var. 	this name is accepted		
SN6157	Heteropterys siderosa	Plantae	Magnoliopsida	Malpighiales	Heteropterys	siderosa	Cuatrec. 	Malpighiaceae	Webbia, xiii. 476 (1958).			this name is accepted		
SN15660	Heteropyxis natalensis	Plantae	Magnoliopsida	Myrtales	Heteropyxis	natalensis	Harv.	Myrtaceae	Thesaurus Capensis 2: 18. 1863.			this name is accepted		
SN6158	Heterospathe ramulosa	Plantae	Liliopsida	Arecales	Heterospathe	ramulosa	Burret 	Arecaceae	Notizbl. Bot. Gart. Berlin, xiii. 80 (1936).			ND		
SN6159	Heterospathe salomonensis	Plantae	Liliopsida	Arecales	Heterospathe	salomonensis	Becc. 	Arecaceae	Webbia, iii. 153 (l 910).			ND		
SN6160	Heterostemon mimosoides	Plantae	Magnoliopsida	Fabales	Heterostemon	mimosoides	Desf.	Fabaceae	Mémoires du Muséum d'Histoire Naturelle 4: 248, pl. 12. 1818.			this name is accepted		
SN6161	Heterotrichum umbellatum	Plantae	Magnoliopsida	Myrtales	Heterotrichum	umbellatum	(Mill.) Urb.	Melastomataceae	Repertorium Specierum Novarum Regni Vegetabilis 15: 14. 1917.	"Melastoma umbellatum Mill.; Gard. Dict. ed. VIII. n. 10 "		this name is accepted		
SN6162	Hevea benthamiana	Plantae	Magnoliopsida	Malpighiales	Hevea	benthamiana	Müll. Arg.	Euphorbiaceae	Linnaea 34: 204. 1865.			this name is accepted		
SN6163	Hevea brasiliensis	Plantae	Magnoliopsida	Malpighiales	Hevea	brasiliensis	(Willd. ex A. Juss.) Müll. Arg.	Euphorbiaceae	Linnaea 34: 204. 1865.	"Siphonia brasiliensis Willd. ex A. Juss.; De Euphorbiacearum Generibus Medicisque earumdem viribus tentamen, tabulis aeneis 18 illustratum 40, pl. 12, pl. 38b, f. 1-6. 1824."	S. brasiliensis Kunth, nom. superfl. for S. brasiliensis Willd. ex A. Juss. cited in error as basionym 	this name is accepted		"Hevea brasiliensis var. janeirensis (Müll. Arg.) Pax;Hevea janeirensis Müll. Arg.;Hevea randiana Huber;Siphonia brasiliensis Willd. ex A. Juss."
SN6164	Hevea guianensis	Plantae	Magnoliopsida	Malpighiales	Hevea	guianensis	Aubl.	Euphorbiaceae	Histoire des plantes de la Guiane Françoise 2: 871, t. 335. 1775.	        	"on plate as ""peruviana"" "	this name is accepted		"Hevea cuneata Huber;Hevea lutea (Spruce ex Benth.) Müll. Arg.;Hevea peruviana Aubl.;Hevea peruviana Lechler ex Bentham;Siphonia lutea Spruce ex Benth."
SN6165	Hevea membranacea	Plantae	Magnoliopsida	Malpighiales	Hevea	membranacea	Müll. Arg.	Euphorbiaceae	Flora Brasiliensis 11(2): 299. 1874.			Hevea pauciflora var. pauciflora 	SN16608	
SN16608	Hevea pauciflora	Plantae	Magnoliopsida	Malpighiales	Hevea	pauciflora	(Spruce ex Benth.) Müll. Arg.	Euphorbiaceae	Linnaea 34: 203. 1865.	"Siphonia pauciflora Spruce ex Benth.; Hooker's Journal of Botany and Kew Garden Miscellany 6: 370. 1854."		this name is accepted		Siphonia pauciflora Spruce ex Benth.
SN6166	Hevea spec.	Plantae	Magnoliopsida	Malpighiales	Hevea			Euphorbiaceae				NDN		
SN6167	Hevea spruceana	Plantae	Magnoliopsida	Malpighiales	Hevea	spruceana	(Benth.) Müll. Arg.	Euphorbiaceae	Linnaea 34: 204. 1865-66.	"Siphonia spruceana Benth.; Hooker's Journal of Botany and Kew Garden Miscellany 6: 370. 1854. "		this name is accepted		Siphonia spruceana Benth. 
SN6168	Hexachlamys edulis	Plantae	Magnoliopsida	Myrtales	Hexachlamys	edulis	(O. Berg) Kausel & D. Legrand	Myrtaceae	Darwiniana 9: 302. 1950.	"Myrcianthes edulis O. Berg; Flora Brasiliensis 14(1): 353. 1857. "		this name is accepted		"Campomanesia cagaiteira Kiaersk.;Eugenia divaricata Barb. Rodr.;Eugenia edulis Benth. & Hook. f. ex Griseb.;Eugenia myrcianthes Nied.;Luma grisebachii Herter;Luma myrcianthes (Nied.) Herter;Myrcianthes edulis O. Berg;Myrciaria edulis (Vell.) Skeels"
SN6169	Hexalobus crispiflorus	Plantae	Magnoliopsida	Magnoliales	Hexalobus	crispiflorus	A. Rich.	Annonaceae	Histoire Physique, Politique et Naturelle de l'Ile de Cuba ... Botanique. -- Plantes Vasculaires 1: 43. 1845.	    		this name is accepted		"Hexalobus grandiflorus Benth.;Hexalobus lujae De Wild.;Hexalobus mbula Exell"
SN6170	Hexalobus monopetalus	Plantae	Magnoliopsida	Magnoliales	Hexalobus	monopetalus	(A. Rich.) Engl. & Diels	Annonaceae	Monographien afrikanischer Pflanzen-Familien und -Gattungen 6: 56, t. 20/B. 1901.	"Uvaria monopetala A. Rich.; Flora Senegambiae Tentamen 8, t. 2. 1831. "		this name is accepted		Hexalobus glabrescens Hutch. & Dalziel
SN6171	Hexalobus multiflorus	Plantae	Magnoliopsida	Fabales	Hexalobus	multiflorus	(A. Rich.) Engl. & Diels	Fabaceae		    	NC	ND		
SN6172	Heywoodia lucens	Plantae	Magnoliopsida	Malpighiales	Heywoodia	lucens	Sim	Phyllanthaceae	The Forests and Forest Flora of the Colony of the Cape of Good Hope 326, t. 140. 1907.			this name is accepted		
SN17684	Hibbertia coriacea	Plantae	Magnoliopsida	Dilleniales	Hibbertia	coriacea	(Pers.) Baill.	Dilleniaceae	Bulletin Mensuel de la Société Linnéenne de Paris 1: 332. 1886.	"Helianthemum coriaceum Pers.; Encyclopédie Méthodique, Botanique 2: 76. 1807."		this name is accepted		"Doliocarpus macrocarpus Mart. ex Eichler;Helianthemum coriaceum Pers.;Hemistemma aubertii DC.;Hemistemma commersonii DC."
SN15661	Hibiscus articulatus	Plantae	Magnoliopsida	Malvales	Hibiscus	articulatus	Hochst. ex A. Rich.	Malvaceae	Tentamen Florae Abyssinicae . . . 1: 60. 1847.			this name is accepted		
SN14963	Hibiscus berberidifolius	Plantae	Magnoliopsida	Malvales	Hibiscus	berberidifolius	A. Rich.	Malvaceae	Tentamen Florae Abyssinicae . . . 1: 56. 1847.			this name is accepted		
SN6173	Hibiscus calyphyllus	Plantae	Magnoliopsida	Malvales	Hibiscus	calyphyllus	Cav.	Malvaceae	Monadelphiae Classis Dissertationes Decem 5: 283, t. 140. 1788.			this name is accepted		
SN17260	Hibiscus campylosiphon	Plantae	Magnoliopsida	Malvales	Hibiscus	campylosiphon	Turcz.	Malvaceae	Bull. Soc. Imp. Naturalistes Moscou xxxi. (1858) I. 193. 			this name is accepted		"Bombycidendron campylosiphon (Turcz.) Warb. Ex Perkins;Bombycidendron parvifolium Warb. Ex Perkins;Bombycidendron vidalianum (Naves ex S. Vidal) Merr. & Rolfe"
SN6174	Hibiscus cannabinus	Plantae	Magnoliopsida	Malvales	Hibiscus	cannabinus	L.	Malvaceae	Systema Naturae, Editio Decima 2: 1149. 1759.			this name is accepted		"Abelmoschus verrucosus (Guill. & Perr.) Walp.;Furcaria cavanillesii Kostel.;Hibiscus unidens Lindl.;Hibiscus verrucosus Guill. & Perr.;Ketmia glandulosa Moench"
SN14964	Hibiscus diversifolius	Plantae	Magnoliopsida	Malvales	Hibiscus	diversifolius	Jacq.	Malvaceae	Collectanea 2: 307. 1788 [1789].			this name is accepted		"Hibiscus ficulneus Cav. Nom. Illeg.;Hibiscus paludosus Merr.;Hibiscus scaber Lam."
SN6175	Hibiscus elatus	Plantae	Magnoliopsida	Malvales	Hibiscus	elatus	Sw.	Malvaceae	Flora Indiae Occidentalis 2: 1218. .			this name is accepted		Paritium elatum (Sw.) G. Don
SN14965	Hibiscus fuscus	Plantae	Magnoliopsida	Malvales	Hibiscus	fuscus	Garcke	Malvaceae	Botanische Zeitung. Berlin 7: 854. 1849.			this name is accepted		Hibiscus gossypinus DC.
SN6176	Hibiscus glaber	Plantae	Magnoliopsida	Malvales	Hibiscus	glaber	Matsum. ex Nakai 	Malvaceae	Bot. Mag., Tokyo, 1914, xxviii. 310.			Talipariti glabrum (Matsum. ex Nakai) Fryxell	SN17249	
SN16030	Hibiscus hamabo	Plantae	Magnoliopsida	Malvales	Hibiscus	hamabo	Siebold & Zucc.	Malvaceae	Flora Japonica 1: 176. 1841.			Talipariti hamabo (Siebold & Zucc.) Fryxell	SN17250	
SN14966	Hibiscus heterophyllus	Plantae	Magnoliopsida	Malvales	Hibiscus	heterophyllus	Vent. 	Malvaceae	Jard. Malm. 103. t. 103. 1805.			this name is accepted		
SN6177	Hibiscus kahilii	Plantae	Magnoliopsida	Malvales	Hibiscus	kahilii	C.N. Forbes	Malvaceae	Occas. Papers Bishop Mus., Honolulu, v. 4 (1912).			Hibiscus kokio Hillebr. ex Wawra subsp. kokio 	SN16609	
SN16609	Hibiscus kokio	Plantae	Magnoliopsida	Malvales	Hibiscus	kokio	Hillebr. ex Wawra	Malvaceae	Ann. Sci. Nat., Bot., ser. 4, 			this name is accepted		
SN6178	Hibiscus lasiococcus	Plantae	Magnoliopsida	Malvales	Hibiscus	lasiococcus	Baill.	Malvaceae	Bulletin Mensuel de la Société Linnéenne de Paris 511. 1885.			this name is accepted		
SN14967	Hibiscus ludwigii	Plantae	Magnoliopsida	Malvales	Hibiscus	ludwigii	Eckl. & Zeyh.	Malvaceae	Enumeratio Plantarum Africae Australis Extratropicae 1: 39. 1834.			this name is accepted		
SN6179	Hibiscus macranthus	Plantae	Magnoliopsida	Malvales	Hibiscus	macranthus	Hochst. ex A. Rich.	Malvaceae	Tentamen Florae Abyssinicae . . . 1: 55. 1847.			this name is accepted		
SN6180	Hibiscus macrophyllus	Plantae	Magnoliopsida	Malvales	Hibiscus	macrophyllus	Roxb. ex Hornem.	Malvaceae	Hortus Regius Botanicus Hafniensis Suppl. 149. 1819.			Talipariti macrophyllum (Roxb. ex Hornem.) Fryxell	SN17251	
SN6181	Hibiscus maculatus	Plantae	Magnoliopsida	Malvales	Hibiscus	maculatus	Lam.	Malvaceae	Encyc. iii. 349.			this name is accepted		
SN16029	Hibiscus makinoi	Plantae	Magnoliopsida	Malvales	Hibiscus	makinoi	Y.Jotani & H.Ohba 	Malvaceae	J. Jap. Bot. 59(7): 219 (1984).			this name is accepted		
SN6182	Hibiscus panduriformis	Plantae	Magnoliopsida	Malvales	Hibiscus	panduriformis	Burm. f.	Malvaceae	Flora Indica . . . nec non Prodromus Florae Capensis 151, t. 47 f. 2. 1768.			this name is accepted		
SN6183	Hibiscus physaloides	Plantae	Magnoliopsida	Malvales	Hibiscus	physaloides	Guill. & Perr.	Malvaceae	Flora Senegambiae Tentamen 1: 52. 1831.			this name is accepted		
SN6184	Hibiscus rhodanthus	Plantae	Magnoliopsida	Malvales	Hibiscus	rhodanthus	Gürke ex Schinz	Malvaceae	Bulletin de l'Herbier Boissier 3: 405. 1895.			this name is accepted		
SN6185	Hibiscus rosa-sinensis	Plantae	Magnoliopsida	Malvales	Hibiscus	rosa-sinensis	L.	Malvaceae	Species Plantarum 2: 694. 1753.		"as ""Rosa sinensis"" "	this name is accepted		
SN6186	Hibiscus sabdariffa	Plantae	Magnoliopsida	Malvales	Hibiscus	sabdariffa	L.	Malvaceae	Species Plantarum 2: 695-696. 1753.			this name is accepted		"Abelmoschus cruentus Bertol.;Hibiscus cordofanus Turcz.;Hibiscus cruentus Bertol.;Hibiscus digitatus Cav.;Hibiscus fraternus L.;Hibiscus palmatilobus Baill.;Sabdariffa rubra Kostel."
SN6187	Hibiscus spathulatus	Plantae	Magnoliopsida	Malvales	Hibiscus	spathulatus	Garcke	Malvaceae	Botanische Zeitung. Berlin 7: 840. 1849.			Hibiscus verbasciformis Klotzsch	SN17252	
SN6188	Hibiscus spec.	Plantae	Magnoliopsida	Malvales	Hibiscus			Malvaceae				NDN		
SN14968	Hibiscus splendens	Plantae	Magnoliopsida	Malvales	Hibiscus	splendens	Graham 	Malvaceae	Edinburgh New Philosophical Journal: 175. 1830.			this name is accepted		Abelmoschus splendens (Graham) Walp. 
SN6189	Hibiscus surattensis	Plantae	Magnoliopsida	Malvales	Hibiscus	surattensis	L.	Malvaceae	Species Plantarum 2: 696. 1753.			this name is accepted		"Abelmoschus rostellatus Walp.;Furcaria surattensis Kostel.;Hibiscus aculeatus G. Don;Hibiscus appendiculatus Stokes;Hibiscus furcatus Wall.;Hibiscus involucratus Salisb.;Hibiscus surattensis var. genuinus Hochr.;Hibiscus surattensis var. villosus Hochr."
SN6190	Hibiscus syriacus	Plantae	Magnoliopsida	Malvales	Hibiscus	syriacus	L.	Malvaceae	Species Plantarum 2: 695. 1753.			this name is accepted		"Hibiscus acerifolius Salisb.;Hibiscus floridus Salisb.;Hibiscus rhombifolius Cav.;Ketmia arborea Moench;Ketmia syriaca (L.) Scop.;Ketmia syrorum Medik."
SN6191	Hibiscus tiliaceus	Plantae	Magnoliopsida	Malvales	Hibiscus	tiliaceus	L.	Malvaceae	Species Plantarum 2: 694. 1753.			Talipariti tiliaceum (L.) Fryxell	SN17253	"Hibiscus abutiloides Willd.;Hibiscus circinnatus Willd.;Hibiscus porophyllus Vell.;Hibiscus tiliaceus var. abutiloides (Willd.) Hochr.;Hibiscus tiliaceus var. genuinus Hochr.;Hibiscus tiliaceus var. tortuosus (Roxb.) Mast.;Hibiscus tiliaefolius Salisb.;Hibiscus tortuosus Roxb.;Pariti tiliaceum (L.) A. Juss.;Paritium abutiloides (Willd.) G. Don;Paritium circinnatum (Willd.) G. Don;Paritium elatum var. abutiloides (Willd.) Griseb.;Paritium tiliaceum (L.) A. Juss.;Paritium tiliaceum (L.) St. Hil. et al.;Paritium tiliaceum (L.) Wight & Arn.;Paritium tiliifolium (Salisb.) Nakai"
SN6192	Hibiscus tulipiflorus	Plantae	Magnoliopsida	Malvales	Hibiscus	tulipiflorus	Hook.	Malvaceae	Icones Plantarum 4: pl. 708-708. 1845.		"as ""tulipaeflorus"" "	Wercklea tulipiflora ( Hooker ) Fryxell 	SN18022	
SN17252	Hibiscus verbasciformis	Plantae	Magnoliopsida	Malvales	Hibiscus	verbasciformis	Klotzsch ex Hochr.  	Malvaceae	Annuaire du Conservatoire et Jardin Botaniques de Genève 4: 143. 1900.			this name is accepted		
SN14969	Hicksbeachia pinnatifolia	Plantae	Magnoliopsida	Proteales	Hicksbeachia	pinnatifolia	F. Muell.	Proteaceae	Southern Sci. Rec. 3 3(2): 33. 1883.			this name is accepted		
SN6193	Hicoria cordiformis	Plantae	Magnoliopsida	Fagales	Hicoria	cordiformis	(Wangenh.) Britton	Juglandaceae	N. Amer. Trees, 228 (1908).	"Juglans cordiformis Wangenh.; Beytr. Teut. Forstwiss. 25, t. 10, f. 25. 1787. "		Carya cordiformis (Wangenh.) K. Koch	SN2220	
SN6194	Hicoria ovata	Plantae	Magnoliopsida	Fagales	Hicoria	ovata	(Mill.) Britton	Juglandaceae	Bulletin of the Torrey Botanical Club 15(11): 283. 1888.	"Juglans ovata Mill.; The Gardeners Dictionary: . . . eighth edition Juglans no. 6. 1768. "		Carya ovata (Mill.) K. Koch	SN2227	
SN6195	Hieronyma alchorneoides	Plantae	Magnoliopsida	Malpighiales	Hieronyma	alchorneoides	Allemão	Phyllanthaceae	Diss. in Trab. Vell. Rio Janeiro ill.. 1848. 	    	orth. var. 	this name is accepted		
SN15429	Hieronyma asperifolia	Plantae	Magnoliopsida	Malpighiales	Hieronyma	asperifolia	Pax & K. Hoffm.	Phyllanthaceae	Das Pflanzenreich IV 147,15(Heft 81): 37. 1922.			this name is accepted		Hieronyma sararita Cuatrec.
SN6196	Hieronyma caribaea	Plantae	Magnoliopsida	Malpighiales	Hieronyma	caribaea	Urb.	Phyllanthaceae	Fedde, Repert. xvi. 139 (1919).		orth. var. 	Hieronyma alchorneoides Allemão	SN6195	
SN6197	Hieronyma chocoensis	Plantae	Magnoliopsida	Malpighiales	Hieronyma	chocoensis	Cuatrec. 	Phyllanthaceae	Rev. Acad. Colomb. vii. 52 (1946).		orth. var. 	Hieronyma alchorneoides Allemão	SN6195	
SN15445	Hieronyma clusioides	Plantae	Magnoliopsida	Malpighiales	Hieronyma	clusioides	(Tul.) Griseb.	Phyllanthaceae	Memoirs of the American Academy of Arts and Science, new series 8: 157. 1861.	"Stilaginella clusioides Tul.; Annales des Sciences Naturelles; Botanique, sér. 3 15: 245. 1851."		this name is accepted		Stilaginella clusioides Tul. 
SN6198	Hieronyma colombiana	Plantae	Magnoliopsida	Malpighiales	Hieronyma	colombiana	Cuatrec. 	Phyllanthaceae	Rev. Acad. Colomb. viii. 298 (1951).		orth. var. 	Hieronyma macrocarpa Müll. Arg. 	SN17961	
SN6199	Hieronyma duquei	Plantae	Magnoliopsida	Malpighiales	Hieronyma	duquei	Cuatrec. 	Phyllanthaceae	Rev. Acad. Colomb. vii. 52 (1946)		orth. var. 	this name is accepted		
SN6200	Hieronyma laxiflora	Plantae	Magnoliopsida	Malpighiales	Hieronyma	laxiflora	(Tul.) Müll. Arg.	Phyllanthaceae	Linnaea, xxxiv. (1865-66) 67.	"Stilaginella laxiflora Tul.; Ann. Sc. Nat. Ser. III. xv. (1851) 244 "	orth. var. 	Hieronyma alchorneoides Allemão	SN6195	
SN17961	Hieronyma macrocarpa	Plantae	Magnoliopsida	Malpighiales	Hieronyma	macrocarpa	Müll. Arg.	Phyllanthaceae	Linnaea 34: 66. 1865.			this name is accepted		"Hieronyma colombiana Cuatrec.;Hieronyma croizatii Steyerm.;Hieronyma macrocarpa var. spruceana Müll. Arg."
SN16274	Hieronyma nipensis	Plantae	Magnoliopsida	Malpighiales	Hieronyma	nipensis	Urb.	Phyllanthaceae	Repert. Spec. Nov. Regni Veg. 28: 216. 1930 			this name is accepted		
SN6201	Hieronyma oblonga	Plantae	Magnoliopsida	Malpighiales	Hieronyma	oblonga	(Tul.) Müll. Arg.	Phyllanthaceae	Linnaea 34: 66. 1865.	"Stilaginella oblonga Tul.; Annales des Sciences Naturelles, Botanique ser. 3 3(15): 248. 1851."	orth. var. 	this name is accepted		
SN6202	Hieronyma spec.	Plantae	Magnoliopsida	Malpighiales	Hieronyma			Phyllanthaceae		    		NDN		
SN6203	Hieronyma tectissima	Plantae	Magnoliopsida	Malpighiales	Hieronyma	tectissima	L.A. Standl. & L.O. Williams	Phyllanthaceae	The Rain Forests of Golfo Dulce 222, t. 29. 1956.		nom. nud.	Hieronyma alchorneoides Allemão	SN6195	
SN15594	Hieronyma  cubana	Plantae	Magnoliopsida	Malpighiales	Hieronyma 	cubana	(M. Gómez) Müll. Arg.	Phyllanthaceae	Prodromus Systematis Naturalis Regni Vegetabilis 15(2): 270. 1866.	"Antidesma cubana M. Gómez; Anales Soc. Esp. Hist. Nat. 23: 53. 1894."		this name is accepted		Antidesma cubana M. Gómez
SN6204	Hildegardia barteri	Plantae	Magnoliopsida	Malvales	Hildegardia	barteri	(Mast.) Kosterm.	Malvaceae	Bulletin du Jardin Botanique de l'État 24: 337. 1954.	"Sterculia barteri Mast.; Flora of Tropical Africa 2: 218. 1868. "		this name is accepted		Sterculia barteri Mast. 
SN6205	Hildegardia cubensis	Plantae	Magnoliopsida	Malvales	Hildegardia	cubensis	(Urb.) Kosterm. 	Malvaceae	Reinwardtia, v. 243 (1960)	"Sterculia cubensis Urb.; Symb. Antill. ix. 235 (1924). "		this name is accepted		
SN6206	Hilleria latifolia	Plantae	Magnoliopsida	Caryophyllales	Hilleria	latifolia	(Lam.) H. Walter	Phytolaccaceae	Das Pflanzenreich IV. 83(Heft 39): 81. 1909.	"Rivina latifolia Lam.; Encyclopédie Méthodique, Botanique 1: 324. 1791. "		this name is accepted		"Hilleria elastica Vell.;Mohlana latifolia (Lam.) Moq.;Mohlana nemoralis Mart.;Rivina latifolia Lam."
SN17962	Hillia illustris	Plantae	Magnoliopsida	Gentianales	Hillia	illustris	(Vell.) K. Schum.	Rubiaceae	Flora Brasiliensis 6(6): 202. 1889.	"Saldanha illustris Vell.; Florae Fluminensis 3: 141, t. 157. 1825."		this name is accepted		"Hillia tubiflora Cham.;Saldanha illustris Vell."
SN6207	Hillia parasitica	Plantae	Magnoliopsida	Gentianales	Hillia	parasitica	Jacq.	Rubiaceae	Enumeratio Systematica Plantarum 18. 1760.	    		this name is accepted		"Buena acuminata (Ruiz & Pav.) DC.;Cosmibuena acuminata Ruiz & Pav.;Hillia odorata Krause;Hillia weberbaueri Standl.;Saldanha nobilis Vell."
SN6208	Hillia tubiflora	Plantae	Magnoliopsida	Gentianales	Hillia	tubiflora	Cham.	Rubiaceae	Linnaea 9: 260. 1834.		"as ""tubaeflora"" "	Hillia illustris (Vell.) K. Schum.	SN17962	
SN6209	Himatanthus articulatus	Plantae	Magnoliopsida	Gentianales	Himatanthus	articulatus	(Vahl) Woodson	Apocynaceae	Annals of the Missouri Botanical Garden 25(1): 196. 1937 [1938].	"Plumeria articulata Vahl; Eclogae Americanae 2: 20. 1798. "	"as ""articulata"" "	this name is accepted		"Himatanthus rigida Willd. ex Roem. & Schult.;Plumeria articulata Vahl"
SN6210	Himatanthus attenuatus	Plantae	Magnoliopsida	Gentianales	Himatanthus	attenuatus	(Benth.) Woodson	Apocynaceae	Annals of the Missouri Botanical Garden 25(1): 197. 1938 [1937].	"Plumeria attenuata Benth.; Journal of Botany, being a second series of the Botanical Miscellany 3: 245. 1841. "	"as ""attenuata"" "	this name is accepted		"Plumeria attenuata Benth. ;Plumeria angustiflora Spruce ex Müll. Arg. ;Plumeria attenuata Benth. ;Plumeria malongo Spruce ex Müll. Arg. "
SN6211	Himatanthus bracteatus	Plantae	Magnoliopsida	Gentianales	Himatanthus	bracteatus	(A. DC.) Woodson	Apocynaceae	Annals of the Missouri Botanical Garden 25(1): 200. 1938 [1937].	"Plumeria bracteata A. DC.; Prodromus Systematis Naturalis Regni Vegetabilis 8: 394. 1844. "	"as ""bracteata"" "	this name is accepted		Plumeria bracteata A. DC.
SN6212	Himatanthus lancifolius	Plantae	Magnoliopsida	Gentianales	Himatanthus	lancifolius	(Müll. Arg.) Woodson	Apocynaceae	Annals of the Missouri Botanical Garden 25(1): 200. 1938 [1937].	"Plumeria lancifolia Müll. Arg.; Flora Brasiliensis 6(1): 41. 1860. "	"as ""lancifolia"" "	this name is accepted		"Plumeria lancifolia Müll. Arg. ;Plumeria floribunda Müll. Arg."
SN6213	Himatanthus spec.	Plantae	Magnoliopsida	Gentianales	Himatanthus			Apocynaceae		    		NDN		
SN6214	Himatanthus sucuuba	Plantae	Magnoliopsida	Gentianales	Himatanthus	sucuuba	(Spruce ex Müll. Arg.) Woodson	Apocynaceae	Annals of the Missouri Botanical Garden 25(1): 198. 1938 [1937].	"Plumeria sucuuba Spruce ex Müll. Arg.; Flora Brasiliensis 6(1): 40. 1860. "	"as ""Sucuuba"" "	this name is accepted		"Plumeria floribunda Müll. Arg.;Plumeria sucuuba Spruce ex Müll. Arg.;Plumeria tarapotensis K. Schum. ex Markgr."
SN6215	Hippocratea apiculata	Plantae	Magnoliopsida	Celastrales	Hippocratea	apiculata	Welw. ex Oliv.	Celastraceae	Flora of Tropical Africa 1: 369. 1868.	    		Loeseneriella apiculata (Welw. ex Oliv.) N.Hallé ex R.Wilczek	SN7331	
SN14970	Hippocratea apocynoides	Plantae	Magnoliopsida	Celastrales	Hippocratea	apocynoides	Welw. ex Oliv.	Celastraceae	Flora of Tropical Africa 1: 368. 1868.			Loeseneriella apocynoides (Welw. ex Oliv.) N.Hallé ex J.Raynal	SN16868	
SN6216	Hippocratea clematoides	Plantae	Magnoliopsida	Celastrales	Hippocratea	clematoides	Loes.	Celastraceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 34: 108, f. 1, P-Q. 1904.			Loeseneriella clematoides (Loes.) R.Wilczek ex N.Hallé	SN7332	
SN6217	Hippocratea excelsa	Plantae	Magnoliopsida	Celastrales	Hippocratea	excelsa	Kunth	Celastraceae	Nova Genera et Species Plantarum 5: 139. 1821 [1822].			ND		
SN14971	Hippocratea goetzei	Plantae	Magnoliopsida	Celastrales	Hippocratea	goetzei	Loes.	Celastraceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 30: 346. 1901.			Simirestis goetzei (Loes.) N.Hallé ex R.Wilczek	SN18021	
SN6218	Hippocratea myriantha	Plantae	Magnoliopsida	Celastrales	Hippocratea	myriantha	Oliv.	Celastraceae	Flora of Tropical Africa 1: 369. 1868.			this name is accepted		
SN6219	Hippocratea obtusifolia	Plantae	Magnoliopsida	Celastrales	Hippocratea	obtusifolia	Roxb. 	Celastraceae	"Flora Indica; or descriptions . . . 1: 170. 1820."		Hort. Beng. 5 (1820) nom. 	Loeseneriella africana var. obtusifolia (Roxb.) N.Hallé	SN7330	
SN6220	Hippocratea spec.	Plantae	Magnoliopsida	Celastrales	Hippocratea			Celastraceae				NDN		
